ID,FullDate,Date,Start(ET),Hour,Favorite,Underdog ATS,Underdog,Total,Covered O/U,O/U,Season,Week,Attendance,Home/Neutral,Home Line,Away Line,Visitor/Neutral,Home Pts,Visitor Pts,Home Covered,Capacity,New Stadium Season,Years in Stadium,Temperature.x,Dome,City Played,Weather Station,Key.x,DayAVGTemp,DayHighTemp,DayAVGHumid,DayHighHumid,DayAVGWind,DayHighWind,DayAVGCloud,DayAVGVisibility,DayAVGSunMin,DayPrecipWaterEQ,DayPrecipSnow,DayAVGWeatherLetterCode,DayAVGWeatherType,Elevation,Hour Temperature,Hour Feels Like,Hour Dew Point,Hour Relative Humidity,Hour Wet Bulb Temp,Hour Wind Direction,Hour Wind Speed,Hour Cloud Cover percent,Hour Cloud Ceiling,Cloud Cover Type,Hour Visibility,Hour Solar Irradiance Beam,Hour Solar Irradiance Diffuse,Hour Solar Irradiance Global,Hour Solar Irradiance Possible Beam,Hour Solar Irradiance Possible Global,Hour Solar Irradiance ET,Hour Probability of Precipitation,Hour Water EQ,Hour Snowfall,Hour Pressure Inches,Hour Pressure Millibars,Hour Weather Code Digit Numeric,Hour Weather Code Alpha Numeric,Hour Weather Text
PIT2019,10-Nov-19,10-Nov-19,1:00,13,PIT,PK,LAR,29,O,45,2019,Week 10,63627,PIT,PK,PK,PHI,17,12,PK,68400,0,18,83,0,Pittsburgh,KAGC,KAGC4377913,46,54,53,63,8,16,51,9.5,501,0,0,MC,Overcast,1276,53,49,34,49,44,230,13,5,80,FEW,10,418,43,461,429,472,613,0,0,0,29.98,1016.3,45,CLR,Mostly Clear
PIT2016,13-Nov-16,13-Nov-16,4:25,16,PIT,-3,DAL,65,O,51,2016,Week 10,67737,PIT,-3,3,LAC,30,35,Y,68400,0,15,54,0,Pittsburgh,KAGC,KAGC4268716,41,54,51,79,8,10,38,9.9,600,0,0,CLR,Fair,1253,54,51,21,28,41,230,9,0,201,CLR,10,73,7,80,73,80,104,0,0,0,30.18,1022.1,46,CLR,Fair
PIT2013,15-Dec-13,15-Dec-13,8:30,20,CIN,-2,PIT,50,O,44.5,2013,Week 15,45873,PIT,2,-2,CIN,30,20,Y,65500,0,12,27,0,Pittsburgh,KAGC,KAGC4162320,30,39,78,93,15,26,100,8.3,0,0.02,0,MC,Overcast,1253,27,15,16,63,24,260,15,100,32,OVC,10,0,0,0,0,0,0,0,0,0,29.95,1014.3,42,MC,Mostly Cloudy
PIT2019,15-Dec-19,15-Dec-19,1:00,13,PIT,-7,BUF,27,O,35,2019,Week 15,64694,PIT,-7,7,IND,10,17,N,68400,0,18,56,0,Pittsburgh,KAGC,KAGC4381413,32,38,78,93,9,16,97,6.4,0,0.02,0,MC,Overcast,1276,30,22,23,75,28,280,10,100,33,OVC,5,170,34,204,340,374,486,0,0,0,30.04,1018.9,35,HAZY,Haze
PIT2015,15-Nov-15,15-Nov-15,1:00,13,PIT,-7,CLE,39,U,43,2015,Week 10,64402,PIT,-7,7,CIN,30,9,Y,68400,0,14,60,0,Pittsburgh,KAGC,KAGC4232313,49,62,40,57,10,13,4,10,579,0,0,CLR,Fair,1253,60,58,26,27,45,240,12,5,252,CLR,10,398,41,439,408,449,583,0,0,0,30.33,1027.1,46,CLR,Fair
PIT2019,15-Sep-19,15-Sep-19,1:00,13,PIT,-4,SEA,54,O,47,2019,Week 2,65063,PIT,-4,4,SEA,26,28,N,68400,0,18,50,0,Pittsburgh,KAGC,KAGC4372313,69,82,67,99,4,7,28,10,718,0,0,CLR,Fair,1276,79,80,56,45,65,40,5,0,362,CLR,10,750,75,825,750,825,1072,0,0,0,30.2,1022.5,46,CLR,Fair
PIT2017,16-Nov-17,16-Nov-17,8:25,20,PIT,-7,TEN,57,O,44,2017,Week 11,60703,PIT,-7,7,TEN,40,17,Y,68400,0,16,39,0,Pittsburgh,KAGC,KAGC4305520,41,47,72,86,12,21,94,10,15,0.02,0,MC,Overcast,1253,37,31,30,76,34,280,8,100,26,OVC,10,0,0,0,0,0,0,0,0,0,30.14,1022,40,MC,Overcast
PIT2017,17-Dec-17,17-Dec-17,4:25,16,NE,-2.5,PIT,51,U,53,2017,Week 15,68574,PIT,2.5,-2.5,GB,24,27,Y,68400,0,16,50,0,Pittsburgh,KAGC,KAGC4308616,35,39,72,93,7,10,76,9.3,86,0.09,0,CLR,Fair,1253,39,35,28,65,35,180,6,100,85,OVC,10,25,5,30,50,55,71,99,0.02,0,30.13,1021.6,19,RAIN,Moderate Rain
PIT2013,17-Nov-13,17-Nov-13,1:00,13,DET,-3,PIT,64,O,45.5,2013,Week 11,57905,PIT,3,-3,NE,37,27,Y,65500,0,12,60,0,Pittsburgh,KAGC,KAGC4159513,58,62,81,90,11,18,99,9.1,0,0.67,0,RAIN,Light Rain,1253,60,58,55,84,57,180,10,100,70,OVC,10,200,40,240,401,441,573,0,0.05,0,29.91,1012.8,18,RAIN,Light Rain
PIT2017,17-Sep-17,17-Sep-17,1:00,13,PIT,-8.5,MIN,35,U,43,2017,Week 2,65971,PIT,-8.5,8.5,LAC,26,9,Y,68400,0,16,43,0,Pittsburgh,KAGC,KAGC4299513,71,81,75,94,2,5,38,7,375,0,0,CLR,Fair,1253,78,80,61,56,67,0,0,70,80,BKN,10,480,74,554,739,813,1056,0,0,0,30.13,1020,42,MC,Mostly Cloudy
PIT2015,18-Oct-15,18-Oct-15,1:00,13,ARI,-5.5,PIT,38,U,45,2015,Week 6,63846,PIT,5.5,-5.5,MIN,25,13,Y,68400,0,14,42,0,Pittsburgh,KAGC,KAGC4229513,38,44,61,73,7,12,49,10,301,0,0,CLR,Fair,1253,41,34,29,62,36,290,12,100,26,OVC,10,276,55,331,552,607,789,0,0,0,30.43,1030.4,45,CLR,Mostly Clear
PIT2016,18-Sep-16,18-Sep-16,1:00,13,PIT,-3,CIN,40,U,48,2016,Week 2,65072,PIT,-3,3,NYG,24,16,Y,68400,0,15,71,0,Pittsburgh,KAGC,KAGC4263113,70,74,84,90,6,10,98,6.8,6,0.46,0,MC,Overcast,1253,71,71,66,84,68,190,5,100,42,OVC,4,364,73,437,728,801,1040,0,0.01,0,30.03,1016.6,35,HAZY,Haze
PIT2015,20-Dec-15,20-Dec-15,4:25,16,PIT,-7.5,DEN,61,O,45.5,2015,Week 15,67234,PIT,-7.5,7.5,ARI,34,27,N,68400,0,14,36,0,Pittsburgh,KAGC,KAGC4235816,33,41,48,60,8,10,86,10,130,0,0,CLR,Fair,1253,41,36,16,36,32,160,8,75,189,CLR,10,32,5,38,52,57,74,0,0,0,30.4,1029.5,46,CLR,Fair
PIT2013,20-Oct-13,20-Oct-13,4:25,16,PIT,-2,BAL,35,U,41,2013,Week 7,62295,PIT,-2,2,SEA,19,16,Y,65500,0,12,57,0,Pittsburgh,KAGC,KAGC4156716,47,57,69,93,10,20,5,10,576,0,0,CLR,Fair,1253,56,53,35,46,46,210,14,6,201,SCT,10,156,16,172,161,177,230,0,0,0,30.03,1016.8,46,CLR,Fair
PIT2014,20-Oct-14,20-Oct-14,8:30,20,PIT,-3,HOU,53,O,44.5,2014,Week 7,56375,PIT,-3,3,SEA,30,23,Y,65500,0,13,51,0,Pittsburgh,KAGC,KAGC4193220,49,57,63,80,9,15,84,9.7,123,0.03,0,CLR,Fair,1253,53,51,39,59,46,190,8,100,55,OVC,10,0,0,0,0,0,0,0,0,0,29.91,1012.7,42,MC,Mostly Cloudy
PIT2015,20-Sep-15,20-Sep-15,1:00,13,PIT,-6,SF,61,O,46,2015,Week 2,66472,PIT,-6,6,TB,43,18,Y,68400,0,14,69,0,Pittsburgh,KAGC,KAGC4226713,60,69,64,87,6,9,14,9.6,699,0,0,CLR,Fair,1253,66,66,44,45,54,100,8,0,201,CLR,10,722,72,794,722,794,1031,0,0,0,30.14,1020.6,46,CLR,Fair
PIT2014,21-Dec-14,21-Dec-14,1:00,13,PIT,-2.5,KC,32,U,49.5,2014,Week 16,60865,PIT,-2.5,2.5,NYJ,20,12,Y,65500,0,13,34,0,Pittsburgh,KAGC,KAGC4199413,29,34,64,75,2,7,64,8.4,115,0,0,MC,Overcast,1253,31,31,19,61,27,0,0,100,23,OVC,7,170,34,204,340,374,485,0,0,0,30.32,1026.6,40,MC,Overcast
PIT2017,22-Oct-17,22-Oct-17,4:25,16,PIT,-4,CIN,43,O,40,2017,Week 7,65363,PIT,-4,4,BUF,29,14,Y,68400,0,16,80,0,Pittsburgh,KAGC,KAGC4303016,65,77,59,86,6,10,38,8.9,381,0,0,CLR,Fair,1253,74,76,46,37,59,160,5,100,201,OVC,10,76,15,90,151,166,216,0,0,0,30.19,1022.2,40,MC,Overcast
PIT2013,22-Sep-13,22-Sep-13,8:30,20,CHI,-2.5,PIT,63,O,40.5,2013,Week 3,61575,PIT,2.5,-2.5,SF,23,40,Y,65500,0,12,56,0,Pittsburgh,KAGC,KAGC4153920,55,62,80,100,6,12,90,8.2,34,0,0,MC,Overcast,1253,54,52,46,75,50,350,7,100,44,OVC,10,0,0,0,0,0,0,0,0,0,30.01,1016.4,40,MC,Overcast
PIT2016,23-Oct-16,23-Oct-16,4:25,16,NE,-7.5,PIT,43,U,49.5,2016,Week 7,66009,PIT,7.5,-7.5,ATL,16,27,Y,68400,0,15,63,0,Pittsburgh,KAGC,KAGC4266616,54,64,61,74,12,21,60,10,427,0,0,MC,Overcast,1253,63,61,43,48,53,260,14,20,50,SCT,10,129,14,143,143,157,204,0,0,0,29.96,1014.7,44,PC,Partly Cloudy
PIT2016,25-Dec-16,25-Dec-16,4:30,16,PIT,-5.5,BAL,58,O,46.5,2016,Week 16,66276,PIT,-5.5,5.5,CLE,31,27,N,68400,0,15,39,0,Pittsburgh,KAGC,KAGC4272916,36,41,81,86,5,9,92,8.9,120,0,0,MC,Overcast,1253,38,32,30,73,35,50,8,0,201,CLR,10,57,6,63,57,63,82,0,0,0,30.47,1031.7,46,CLR,Fair
PIT2017,26-Nov-17,26-Nov-17,8:30,20,PIT,-14,GB,59,O,43,2017,Week 12,62147,PIT,-14,14,GB,31,28,N,68400,0,16,88,0,Pittsburgh,KAGC,KAGC4306520,39,45,55,76,9,13,38,10,413,0,0,CLR,Fair,1253,37,30,21,52,31,240,10,0,201,CLR,10,0,0,0,0,0,0,0,0,0,30.08,1020.1,46,CLR,Fair
PIT2014,26-Oct-14,26-Oct-14,4:25,16,IND,-4.5,PIT,85,O,48.5,2014,Week 8,62479,PIT,4.5,-4.5,NE,51,34,Y,65500,0,13,56,0,Pittsburgh,KAGC,KAGC4193816,53,62,36,54,10,16,0,10,641,0,0,CLR,Fair,1253,60,58,23,24,44,290,13,0,201,CLR,10,134,13,147,134,147,191,0,0,0,29.9,1012.6,46,CLR,Fair
PIT2014,28-Dec-14,28-Dec-14,8:30,20,PIT,-3,CIN,44,U,48.5,2014,Week 17,64697,PIT,-3,3,BAL,27,17,Y,65500,0,13,35,0,Pittsburgh,KAGC,KAGC4200120,39,52,79,90,7,15,95,7.2,0,0.37,0,MC,Overcast,1253,36,31,27,70,33,310,6,100,35,OVC,10,0,0,0,0,0,0,0,0,0,30.15,1020.9,40,MC,Overcast
PIT2019,28-Oct-19,28-Oct-19,1:00,13,PIT,-10,MIA,41,U,50,2019,Week 8,59244,PIT,-10,10,BAL,27,14,Y,68400,0,18,87,0,Pittsburgh,KAGC,KAGC4376613,55,69,71,100,5,7,6,8.6,561,0,0,CLR,Fair,1276,63,63,45,52,54,190,7,0,400,CLR,10,495,49,544,495,544,707,0,0,0,30.11,1020.1,46,CLR,Fair
PIT2014,28-Sep-14,28-Sep-14,1:00,13,PIT,-7.5,TB,51,O,45,2014,Week 4,62910,PIT,-7.5,7.5,JAX,24,27,N,65500,0,13,73,0,Pittsburgh,KAGC,KAGC4191013,65,74,63,84,5,8,38,9.5,382,0,0,CLR,Fair,1253,73,76,52,48,61,220,8,82,301,OVC,10,398,67,465,674,741,963,0,0,0,30.14,1020.8,46,CLR,Fair
PIT2013,29-Dec-13,29-Dec-13,1:00,13,PIT,-9,CLE,27,U,44.5,2013,Week 17,56361,PIT,-9,9,CLE,20,7,Y,65500,0,12,41,0,Pittsburgh,KAGC,KAGC4163713,42,45,77,93,8,15,98,6.7,0,0.66,0,RAIN,Light Rain,1253,40,35,38,93,39,350,8,100,2,OVC,1,173,35,208,346,381,495,99,0.06,0,29.68,1005.2,18,RAIN,Light Rain
PIT2014,30-Nov-14,30-Nov-14,1:00,13,PIT,-3.5,NO,67,O,54.5,2014,Week 13,61916,PIT,-3.5,3.5,PHI,32,35,N,65500,0,13,61,0,Pittsburgh,KAGC,KAGC4197313,58,62,58,64,13,18,100,10,0,0,0,MC,Overcast,1253,60,58,45,58,52,210,15,100,32,OVC,10,180,36,216,361,397,516,0,0,0,29.94,1013.9,40,MC,Overcast
PIT2019,30-Sep-19,30-Sep-19,8:15,20,PIT,-3.5,CIN,30,U,45,2019,Week 4,57959,PIT,-3.5,3.5,DAL,27,3,Y,68400,0,18,38,0,Pittsburgh,KAGC,KAGC4373820,71,79,86,100,4,9,55,8.2,251,0.79,0,MC,Mostly Cloudy,1276,73,77,68,84,70,130,3,0,263,CLR,10,0,0,0,0,0,0,0,0,0,30.11,1019.5,46,CLR,Fair
PIT2017,31-Dec-17,31-Dec-17,1:00,13,PIT,-5.5,CLE,52,O,38,2017,Week 17,50704,PIT,-5.5,5.5,CIN,28,24,N,68400,0,16,53,0,Pittsburgh,KAGC,KAGC4310013,7,13,75,83,5,9,60,8.9,132,0,0.1,CLR,Fair,1253,8,8,3,80,7,240,3,100,36,OVC,1.8,175,35,210,350,385,499,0,0,0.1,30.33,1030.5,9,SNOW,Light Snow
ATL2016,1-Jan-17,1-Jan-17,4:25,16,ATL,-7.5,NO,70,O,58.5,2016,Week 17,70835,ATL,-7.5,7.5,PIT,38,32,N,71228,0,24,33,0,Atlanta,KATL,KATL4273616,49,51,99,100,8,12,100,1.4,0,0.84,0,RAIN,Light Rain,1027,50,47,50,100,50,70,8,100,3,OVC,0.1,90,18,108,179,197,256,99,0.06,0,30.1,1019.3,19,RAIN,Moderate Rain
ATL2015,1-Nov-15,1-Nov-15,1:00,13,ATL,-8,TB,43,U,47.5,2015,Week 8,70524,ATL,-8,8,ARI,20,23,N,71228,0,23,72,1,Atlanta,KATL,KATL4230913,62,65,91,93,9,13,100,3.8,0,0.86,0,RAIN,Light Rain,1027,64,64,61,90,62,80,8,100,6,OVC,7,299,60,359,598,658,854,0,0,0,29.99,1015.5,18,RAIN,Light Rain
ATL2017,1-Oct-17,1-Oct-17,1:00,13,ATL,-8.5,BUF,40,U,48.5,2017,Week 4,71273,ATL,-8.5,8.5,BUF,17,23,N,71000,1,0,51,0,Atlanta,KATL,KATL4300913,65,74,48,65,16,24,47,10,384,0,0,CLR,Mostly Clear,1027,71,71,43,36,56,100,14,25,150,SCT,10,706,76,782,765,841,1093,0,0,0,30.21,1022.9,45,CLR,Mostly Clear
ATL2016,2-Oct-16,2-Oct-16,1:00,13,CAR,-3,ATL,81,O,48.5,2016,Week 4,70508,ATL,3,-3,LAC,48,33,Y,71228,0,24,72,1,Atlanta,KATL,KATL4264513,71,81,57,83,3,9,77,10,28,0,0,CLR,Mostly Clear,1027,80,80,53,39,64,270,7,95,55,BKN,10,524,75,599,754,829,1077,0,0,0,30.04,1017.3,45,CLR,Mostly Clear
ATL2017,3-Dec-17,3-Dec-17,1:00,13,ATL,-2,MIN,23,U,48.5,2017,Week 13,71185,ATL,-2,2,PIT,9,14,Y,71000,1,0,55,0,Atlanta,KATL,KATL4307213,58,69,74,100,4,12,60,8.3,187,0,0,PC,High Clouds,1027,66,66,44,45,54,360,5,90,300,BKN,10,353,48,401,483,531,689,0,0,0,30.18,1021.6,52,PC,High Clouds
ATL2015,3-Jan-16,3-Jan-16,1:00,13,ATL,-6,NO,37,U,53.5,2015,Week 17,69699,ATL,-6,6,NE,17,20,N,71228,0,23,25,0,Atlanta,KATL,KATL4237213,42,53,56,70,10,15,68,10,155,0,0,MC,Mostly Cloudy,1027,50,46,27,41,40,320,10,70,200,BKN,10,362,48,410,480,528,686,0,0,0,30.06,1018.1,42,MC,Mostly Cloudy
ATL2016,4-Dec-16,4-Dec-16,1:00,13,ATL,-5,KC,57,O,50,2016,Week 13,69879,ATL,-5,5,CIN,28,29,N,71228,0,24,72,1,Atlanta,KATL,KATL4270813,45,47,95,100,13,16,100,5.5,0,0.8,0,RAIN,Light Rain,1027,45,40,45,100,45,90,10,100,6,OVC,2,240,48,288,479,527,684,99,0.02,0,30.1,1019.3,18,RAIN,Light Rain
ATL2015,4-Oct-15,4-Oct-15,1:00,13,ATL,-4.5,HOU,69,O,47.5,2015,Week 4,69904,ATL,-4.5,4.5,NYG,48,21,Y,71228,0,23,72,1,Atlanta,KATL,KATL4228113,66,70,84,90,12,18,100,8.1,0,0.15,0,RAIN,Light Rain,1027,70,70,60,71,64,50,12,100,21,OVC,10,374,75,449,748,823,1069,0,0,0,29.76,1007.9,42,MC,Mostly Cloudy
ATL2017,7-Dec-17,7-Dec-17,8:25,20,ATL,-2.5,NO,37,U,51.5,2017,Week 14,72866,ATL,-2.5,2.5,NO,20,17,Y,71000,1,0,23,0,Atlanta,KATL,KATL4307620,44,48,61,74,7,14,100,10,0,0,0,MC,Overcast,1027,44,41,35,71,40,230,5,100,150,BKN,10,0,0,0,0,0,0,0,0,0,30.11,1020,50,PC,High Overcast
ATL2013,7-Oct-13,7-Oct-13,8:40,20,ATL,-10,NYJ,58,O,45,2013,Week 5,70246,ATL,-10,10,CHI,28,30,N,71228,0,21,72,1,Atlanta,KATL,KATL4155420,64,74,77,100,10,17,73,8.2,210,0.15,0,CLR,Mostly Clear,1027,62,62,51,67,56,310,8,30,150,SCT,10,0,0,0,0,0,0,0,0,0,29.94,1013.6,45,CLR,Mostly Clear
ATL2014,7-Sep-14,7-Sep-14,1:00,13,NO,-3,ATL,71,O,51.5,2014,Week 1,70706,ATL,3,-3,CIN,37,34,N,71228,0,22,72,1,Atlanta,KATL,KATL4188913,78,90,77,91,3,9,77,9.9,153,0.1,0,CLR,Mostly Clear,1027,89,96,71,55,76,0,0,100,35,BKN,10,441,88,529,882,970,1259,0,0,0,29.96,1014.7,44,PC,Partly Cloudy
ATL2019,8-Dec-19,8-Dec-19,1:00,13,ATL,-4.5,CAR,60,O,41,2019,Week 14,70592,ATL,-4.5,4.5,CAR,40,20,Y,71000,0,2,60,0,Atlanta,KATL,KATL4380713,52,57,58,76,12,15,73,10,342,0,0,MC,Overcast,971,55,52,36,48,46,100,13,25,70,CLR,10,386,47,433,474,521,677,0,0,0,30.28,1025,44,PC,Partly Cloudy
ATL2013,10-Nov-13,10-Nov-13,1:00,13,SEA,-3.5,ATL,43,U,46.5,2013,Week 10,70309,ATL,3.5,-3.5,ATL,10,33,Y,71228,0,21,72,1,Atlanta,KATL,KATL4158813,58,70,52,74,8,14,50,10,337,0,0,CLR,Mostly Clear,1027,67,67,40,37,53,320,10,70,150,BKN,10,420,56,476,556,612,795,0,0,0,30.23,1023.6,42,MC,Mostly Cloudy
ATL2015,11-Oct-15,11-Oct-15,1:00,13,ATL,-7,WAS,44,U,48.5,2015,Week 5,70178,ATL,-7,7,GB,25,19,N,71228,0,23,72,1,Atlanta,KATL,KATL4228813,64,73,76,90,6,14,60,10,276,0,0,CLR,Mostly Clear,1027,70,70,56,61,62,370,3,70,30,BKN,10,461,71,532,710,781,1014,0,0,0,29.98,1015.3,42,MC,Mostly Cloudy
ATL2016,11-Sep-16,11-Sep-16,1:00,13,ATL,-2.5,TB,55,O,47,2016,Week 1,69382,ATL,-2.5,2.5,NE,24,31,Y,71228,0,24,72,1,Atlanta,KATL,KATL4262413,81,91,65,88,6,12,79,10,197,0,0,CLR,Mostly Clear,1027,88,93,69,54,75,370,6,45,45,SCT,10,727,86,813,860,946,1229,0,0,0,30.07,1018.4,45,CLR,Mostly Clear
ATL2017,12-Nov-17,12-Nov-17,4:25,16,ATL,-3.5,DAL,34,U,49,2017,Week 10,73761,ATL,-3.5,3.5,MIA,27,7,Y,71000,1,0,84,0,Atlanta,KATL,KATL4305116,47,49,82,93,8,14,99,9.2,0,0,0,MC,Overcast,1027,48,45,45,89,47,100,6,100,13,OVC,10,92,18,110,184,202,263,0,0,0,30.3,1026.5,40,MC,Overcast
ATL2014,12-Oct-14,12-Oct-14,4:25,16,ATL,-3.5,CHI,40,U,56,2014,Week 6,70712,ATL,-3.5,3.5,NYJ,13,27,Y,71228,0,22,72,1,Atlanta,KATL,KATL4192416,74,85,74,90,7,16,76,9.6,87,0.05,0,PC,Partly Cloudy,1027,85,86,61,45,70,170,13,60,55,SCT,10,228,31,259,312,343,446,0,0,0,29.99,1015.5,44,PC,Partly Cloudy
ATL2014,14-Dec-14,14-Dec-14,1:00,13,PIT,-3,ATL,47,U,55.5,2014,Week 15,71161,ATL,3,-3,LAR,20,27,Y,71228,0,22,72,1,Atlanta,KATL,KATL4198713,43,57,66,85,10,14,1,9.9,597,0,0,CLR,Fair,1027,53,49,31,43,43,320,13,0,201,CLR,10,468,47,515,468,515,669,0,0,0,30.09,1018.9,46,CLR,Fair
ATL2015,14-Sep-15,14-Sep-15,7:10,19,PHI,-3,ATL,50,U,56,2015,Week 1,70516,ATL,3,-3,SEA,26,24,N,71228,0,23,72,1,Atlanta,KATL,KATL4226119,66,77,55,72,6,12,6,10,682,0,0,CLR,Mostly Clear,1027,73,76,50,44,60,130,6,20,250,SCT,10,0,0,0,0,0,0,0,0,0,30.2,1022.8,54,CLR,Few High Clouds
ATL2013,15-Dec-13,15-Dec-13,1:00,13,ATL,-5.5,WAS,53,O,49.5,2013,Week 15,70069,ATL,-5.5,5.5,LAC,27,26,N,71228,0,21,72,1,Atlanta,KATL,KATL4162313,40,54,80,97,14,17,69,10,79,0.01,0,MC,Mostly Cloudy,1027,40,31,32,73,37,300,17,100,20,OVC,10,234,47,281,468,515,668,0,0,0,30.09,1018.8,40,MC,Overcast
ATL2017,15-Oct-17,15-Oct-17,1:00,13,ATL,-13.5,MIA,37,U,46,2017,Week 6,70593,ATL,-13.5,13.5,NE,17,20,N,71000,1,0,77,0,Atlanta,KATL,KATL4302313,73,83,83,97,5,12,78,9.3,167,0.01,0,CLR,Mostly Clear,1027,80,84,69,69,73,220,6,90,26,BKN,10,378,69,447,688,757,982,0,0,0,30.12,1020.1,44,PC,Partly Cloudy
ATL2013,15-Sep-13,15-Sep-13,1:00,13,ATL,-5,LAR,55,O,47,2013,Week 2,70056,ATL,-5,5,NYG,31,24,Y,71228,0,21,72,1,Atlanta,KATL,KATL4153213,73,84,73,87,6,9,56,9.8,129,0,0,CLR,Mostly Clear,1027,81,84,68,65,72,120,6,70,25,BKN,10,550,85,635,846,931,1208,0,0,0,30.12,1020.1,42,MC,Mostly Cloudy
ATL2019,15-Sep-19,15-Sep-19,8:20,20,PHI,-1,ATL,44,U,53,2019,Week 2,72443,ATL,1,-1,PHI,24,20,Y,71000,0,2,42,0,Atlanta,KATL,KATL4372320,81,92,62,79,8,15,62,10,32,0,0,PC,High Clouds,971,84,86,64,51,71,100,7,100,250,BKN,10,0,0,0,0,0,0,0,0,0,30.08,1017.5,42,MC,Mostly Cloudy
ATL2017,17-Sep-17,17-Sep-17,8:30,20,ATL,-3,GB,57,O,55.5,2017,Week 2,70826,ATL,-3,3,BAL,34,23,Y,71000,1,0,73,0,Atlanta,KATL,KATL4299520,78,88,66,90,4,9,19,10,499,0,0,CLR,Fair,1027,81,82,62,53,69,10,6,10,250,FEW,10,0,0,0,0,0,0,0,0,0,30.07,1017.3,45,CLR,Mostly Clear
ATL2016,18-Dec-16,18-Dec-16,4:05,16,ATL,-13.5,SF,54,O,51.5,2016,Week 15,70164,ATL,-13.5,13.5,NYJ,41,13,Y,71228,0,24,72,1,Atlanta,KATL,KATL4272216,54,72,89,97,14,33,100,8.9,0,0.14,0,RAIN,Light Rain,1027,45,38,43,93,44,310,16,100,7,OVC,10,78,16,94,156,172,222,0,0,0,30.22,1023.4,40,MC,Overcast
ATL2014,18-Sep-14,18-Sep-14,8:25,20,ATL,-6.5,TB,70,O,47,2014,Week 3,70318,ATL,-6.5,6.5,CHI,56,14,Y,71228,0,22,72,1,Atlanta,KATL,KATL4190020,74,85,68,93,4,9,75,9.4,187,0,0,CLR,Mostly Clear,1027,77,80,64,64,69,180,8,40,43,SCT,10,0,0,0,0,0,0,0,0,0,29.96,1014.4,44,PC,Partly Cloudy
ATL2013,20-Oct-13,20-Oct-13,1:00,13,ATL,-6.5,TB,54,O,43,2013,Week 7,69522,ATL,-6.5,6.5,BAL,31,23,Y,71228,0,21,72,1,Atlanta,KATL,KATL4156713,57,70,62,93,6,12,9,10,599,0,0,CLR,Mostly Clear,1027,66,66,35,32,51,0,0,5,250,FEW,10,650,66,716,660,726,943,0,0,0,30.03,1017.1,45,CLR,Mostly Clear
ATL2019,20-Oct-19,20-Oct-19,1:00,13,LAR,-2,ATL,47,U,56,2019,Week 7,71856,ATL,2,-2,CLE,10,37,Y,71000,0,2,38,0,Atlanta,KATL,KATL4375813,64,73,81,93,8,14,68,8.1,253,0,0,MC,Overcast,971,69,69,59,70,63,320,12,70,16,SCT,10,429,66,495,660,726,943,0,0,0,29.94,1013.3,42,MC,Mostly Cloudy
ATL2013,21-Nov-13,21-Nov-13,8:25,20,NO,-8,ATL,30,U,53,2013,Week 12,70422,ATL,8,-8,OAK,13,17,N,71228,0,21,72,1,Atlanta,KATL,KATL4159920,52,59,68,86,12,16,96,9.9,54,0,0,MC,Overcast,1027,53,49,47,80,50,80,12,100,13,OVC,10,0,0,0,0,0,0,0,0,0,30.35,1027.7,40,MC,Overcast
ATL2019,22-Dec-19,22-Dec-19,1:00,13,ATL,-5,JAX,36,O,33,2019,Week 16,70873,ATL,-5,5,TEN,24,12,Y,71000,0,2,76,0,Atlanta,KATL,KATL4382113,44,47,79,93,18,25,100,5.4,0,1.65,0,RAIN,Light Rain,971,43,34,39,87,41,70,21,100,7,OVC,5,234,47,280,467,514,667,99,0.1,0,30.18,1022.1,19,RAIN,Moderate Rain
ATL2015,22-Nov-15,22-Nov-15,1:00,13,ATL,-3.5,IND,45,U,47.5,2015,Week 11,70433,ATL,-3.5,3.5,BUF,21,24,N,71228,0,23,72,1,Atlanta,KATL,KATL4233013,43,52,58,80,14,21,22,10,599,0,0,CLR,Fair,1027,49,42,27,43,40,340,21,2,177,CLR,10,506,51,557,511,562,730,0,0,0,30.05,1017.5,46,CLR,Fair
ATL2014,23-Nov-14,23-Nov-14,1:00,13,ATL,-2.5,CLE,50,O,48.5,2014,Week 12,70046,ATL,-2.5,2.5,NE,24,26,N,71228,0,22,72,1,Atlanta,KATL,KATL4196613,54,62,85,97,13,18,100,5.1,0,2.18,0,RAIN,Light Rain,1027,52,47,50,93,51,80,18,100,4,OVC,0.8,254,51,305,508,559,726,99,0.55,0,29.85,1010.8,17,RAIN,Heavy Rain
ATL2016,23-Oct-16,23-Oct-16,4:05,16,ATL,-5,LAC,63,O,53,2016,Week 7,69832,ATL,-5,5,NO,30,33,N,71228,0,24,72,1,Atlanta,KATL,KATL4266616,60,76,44,71,6,9,2,10,656,0,0,CLR,Fair,1027,75,75,31,20,54,310,7,5,250,FEW,10,249,25,274,253,278,361,0,0,0,30.2,1022.8,45,CLR,Mostly Clear
ATL2019,24-Nov-19,24-Nov-19,1:00,13,ATL,-7,TB,57,O,38,2019,Week 12,71463,ATL,-7,7,TB,22,35,Y,71000,0,2,86,0,Atlanta,KATL,KATL4379313,47,54,66,79,12,18,33,10,426,0,0,CLR,Fair,971,52,48,36,55,45,310,13,5,30,FEW,10,492,51,543,505,556,722,0,0,0,29.9,1012.5,45,CLR,Mostly Clear
