Key2,﻿Keyno,FullDate,Month,Day,Year,DateDate,Season,Start (ET),Hour,Visitor/Neutral,Visitor Pts,Home/Neutral,Home Pts,OT,NumberOT,Attendance,Notes,MonthW,Covered Line,Away ATS,Home ATS,CoveredO/U,O/U,DateWeek,Keyyr,Capacity,New Stadium Season,Years in Stadium,City Played,Weather Station,WKey,DayAVGTemp,DayHighTemp,DayAVGHumid,DayHighHumid,DayAVGWind,DayHighWind,DayAVGCloud,DayAVGVisibility,DayAVGSunMin,DayPrecipWaterEQ,DayPrecipSnow,DayAVGWeatherLetterCode,DayAVGWeatherType,Hour Weather Station Code,Hour Data Type,Hour Time Zone,Hour Latitude,Hour Longitude,Hour Elevation,Hour Temperature,Hour Feels Like,Hour Dew Point,Hour Relative Humidity,Hour Wet Bulb Temp,Hour Wind Direction,Hour Wind Speed,Hour Cloud Cover percent,Hour Cloud Ceiling,Hour Cloud Cover Type,Hour Visibility,Hour Solar Irradiance Beam,Hour Solar Irradiance Diffuse,Hour Solar Irradiance Global,Hour Solar Irradiance Possible Beam,Hour Solar Irradiance Possible Global,Hour Solar Irradiance ET,Hour Probability of Precipitation,Hour Water EQ,Hour Snowfall,Hour Pressure Inches,Hour Pressure Millibars,Hour Weather Code Digit Numeric,Hour Weather Code Alpha Numeric,Hour Weather Text,Hour Data Date_1,Hour Data Date_2
KDCA 13/Feb/2017 20,WAS42779,2/13/2017,2,13,2017,13-Feb-17,2017,8:00p,20,OKC,98,WAS,120,0,0,"20,356",,Feb,Y,5.5,-5.5,O,217,Mon,WAS2017,20356,0,19,Washington,KDCA,KDCA42779,41,47,41,55,18,33,5,10,604,0,0,CLR,Mostly Clear,KDCA,O,EST,38.852,-77.038,16,39,32,21,48,33,350,10,5,250,FEW,10,0,0,0,0,0,0,0,0,0,30.09,1019,45,CLR,Mostly Clear,13-Feb-17,20
KDCA 13/Jan/2015 19,WAS42017,1/13/2015,1,13,2015,13-Jan-15,2015,7:00p,19,SAS,93,WAS,101,0,0,"18,116",,Jan,Y,-1,1,U,195.5,Tue,WAS2015,20356,0,17,Washington,KDCA,KDCA42017,35,42,52,79,12,20,89,9.9,101,0,0,CLR,Mostly Clear,KDCA,O,EST,38.852,-77.038,16,31,21,12,45,25,40,13,75,150,BKN,10,0,0,0,0,0,0,0,0,0,30.58,1035.5,45,CLR,Mostly Clear,13-Jan-15,19
KDCA 13/Jan/2016 19,WAS42382,1/13/2016,1,13,2016,13-Jan-16,2016,7:00p,19,MIL,101,WAS,106,0,0,"16,248",,Jan,N,5.5,-5.5,U,207.5,Wed,WAS2016,20356,0,18,Washington,KDCA,KDCA42382,27,32,38,46,10,21,34,10,411,0,0,CLR,Mostly Clear,KDCA,O,EST,38.852,-77.038,16,30,25,3,31,23,220,5,75,160,BKN,10,0,0,0,0,0,0,0,0,0,30.11,1019.6,45,CLR,Mostly Clear,13-Jan-16,19
KDCA 13/Jan/2018 19,WAS43113,1/13/2018,1,13,2018,13-Jan-18,2018,7:00p,19,BKN,113,WAS,119,0,0,"18,354",,Jan,N,9.5,-9.5,O,215.5,Sat,WAS2018,20356,0,20,Washington,KDCA,KDCA43113,36,62,63,100,20,28,52,9.8,305,0.11,0,CLR,Mostly Clear,KDCA,O,EST,38.852,-77.038,16,28,17,10,47,23,330,15,5,205,CLR,10,0,0,0,0,0,0,0,0,0,30.34,1027.1,46,CLR,Fair,13-Jan-18,19
KDCA 13/Mar/2018 19,WAS43172,3/13/2018,3,13,2018,13-Mar-18,2018,7:00p,19,MIN,116,WAS,111,0,0,"17,078",,Mar,N,3.5,-3.5,O,218,Tue,WAS2018,20356,0,20,Washington,KDCA,KDCA43172,39,47,49,85,16,26,30,10,495,0,0,PC,Partly Cloudy,KDCA,O,EST,38.852,-77.038,16,42,37,14,32,33,310,8,70,80,BKN,10,0,0,0,0,0,0,0,0,0,29.87,1011.4,42,MC,Mostly Cloudy,13-Mar-18,19
KDCA 13/Nov/2017 19,WAS43052,11/13/2017,11,13,2017,13-Nov-17,2018,7:00p,19,SAC,92,WAS,110,0,0,"14,660",,Nov,Y,11,-11,U,208,Mon,WAS2018,20356,0,20,Washington,KDCA,KDCA43052,45,53,79,96,7,12,53,9.6,326,0.13,0,CLR,Fair,KDCA,O,EST,38.852,-77.038,16,47,43,39,74,43,340,8,5,60,FEW,10,0,0,0,0,0,0,0,0,0,30.33,1027.1,46,CLR,Fair,13-Nov-17,19
KDCA 14/Apr/2014 19,WAS41743,4/14/2014,4,14,2014,14-Apr-14,2014,7:00p,19,MIA,93,WAS,114,0,0,"20,356",,Apr,Y,5.5,-5.5,O,190,Mon,WAS2014,20356,0,16,Washington,KDCA,KDCA41743,72,80,56,70,16,26,89,9.9,64,0.06,0,MC,Mostly Cloudy,KDCA,O,EST,38.852,-77.038,16,74,77,53,48,62,190,9,100,150,OVC,10,0,0,0,0,0,0,0,0,0,29.83,1010,42,MC,Mostly Cloudy,14-Apr-14,19
KDCA 14/Dec/2013 19,WAS41622,12/14/2013,12,14,2013,14-Dec-13,2014,7:00p,19,LAC,113,WAS,97,0,0,"16,509",,Dec,N,-4.5,4.5,O,193.5,Sat,WAS2014,20356,0,16,Washington,KDCA,KDCA41622,38,42,73,89,8,13,100,8.1,0,0.46,0,MC,Overcast,KDCA,O,EST,38.852,-77.038,16,37,30,34,89,36,40,9,100,5,OVC,2.5,0,0,0,0,0,0,99,0.03,0,29.95,1014.2,18,RAIN,Light Rain,14-Dec-13,19
KDCA 14/Dec/2014 18,WAS41987,12/14/2014,12,14,2014,14-Dec-14,2015,6:00p,18,UTA,84,WAS,93,0,0,"15,220",,Dec,N,11,-11,U,193.5,Sun,WAS2015,20356,0,17,Washington,KDCA,KDCA41987,46,57,61,76,7,15,66,10,87,0,0,MC,Mostly Cloudy,KDCA,O,EST,38.852,-77.038,16,54,50,36,51,46,320,13,70,41,BKN,10,0,0,0,0,0,0,0,0,0,29.99,1015.6,42,MC,Mostly Cloudy,14-Dec-14,18
KDCA 14/Dec/2016 19,WAS42718,12/14/2016,12,14,2016,14-Dec-16,2017,7:00p,19,CHA,106,WAS,109,0,0,"13,447",,Dec,Y,-2,2,O,210.5,Wed,WAS2017,20356,0,19,Washington,KDCA,KDCA42718,42,49,57,82,8,15,76,10,189,0,0,CLR,Mostly Clear,KDCA,O,EST,38.852,-77.038,16,44,44,25,47,37,140,3,100,47,OVC,10,0,0,0,0,0,0,0,0,0,30.01,1016.1,42,MC,Mostly Cloudy,14-Dec-16,19
KDCA 14/Jan/2017 20,WAS42749,1/14/2017,1,14,2017,14-Jan-17,2017,8:00p,20,PHI,93,WAS,109,0,0,"17,880",,Jan,Y,10,-10,U,210.5,Sat,WAS2017,20356,0,19,Washington,KDCA,KDCA42749,36,43,79,97,5,8,100,8.6,0,0.29,0,RAIN,Light Rain,KDCA,O,EST,38.852,-77.038,16,35,35,34,96,35,100,3,100,9,OVC,10,0,0,0,0,0,0,99,0.01,0,30.39,1029.2,18,RAIN,Light Rain,14-Jan-17,20
KDCA 14/Mar/2015 19,WAS42077,3/14/2015,3,14,2015,14-Mar-15,2015,7:00p,19,SAC,97,WAS,113,0,0,"20,356",,Mar,Y,10,-10,O,207.5,Sat,WAS2015,20356,0,17,Washington,KDCA,KDCA42077,51,60,86,90,8,13,91,7.9,0,0.6,0,RAIN,Light Rain,KDCA,O,EST,38.852,-77.038,16,54,53,51,90,53,160,5,100,9,OVC,6,0,0,0,0,0,0,0,0,0,29.79,1008.9,40,MC,Overcast,14-Mar-15,19
KDCA 14/Mar/2016 20,WAS42443,3/14/2016,3,14,2016,14-Mar-16,2016,8:00p,20,DET,81,WAS,124,0,0,"18,042",,Mar,Y,2,-2,U,210,Mon,WAS2016,20356,0,18,Washington,KDCA,KDCA42443,50,53,90,97,11,16,100,7.3,0,0.19,0,MC,Overcast,KDCA,O,EST,38.852,-77.038,16,49,44,46,90,47,40,12,100,8,OVC,10,0,0,0,0,0,0,0,0,0,29.89,1012.3,40,MC,Overcast,14-Mar-16,20
KDCA 14/Nov/2015 19,WAS42322,11/14/2015,11,14,2015,14-Nov-15,2016,7:00p,19,ORL,99,WAS,108,0,0,"18,311",,Nov,Y,5.5,-5.5,O,203.5,Sat,WAS2016,20356,0,18,Washington,KDCA,KDCA42322,49,55,39,60,11,18,27,10,370,0,0,CLR,Fair,KDCA,O,EST,38.852,-77.038,16,49,46,26,41,40,320,7,0,201,CLR,10,0,0,0,0,0,0,0,0,0,30.29,1025.9,46,CLR,Fair,14-Nov-15,19
KDCA 15/Dec/2017 19,WAS43084,12/15/2017,12,15,2017,15-Dec-17,2018,7:00p,19,LAC,91,WAS,100,0,0,"15,442",,Dec,N,10.5,-10.5,U,208.5,Fri,WAS2018,20356,0,20,Washington,KDCA,KDCA43084,29,31,63,89,6,9,76,9,0,0.01,0.2,MC,Overcast,KDCA,O,EST,38.852,-77.038,16,29,23,24,82,27,270,6,20,40,SCT,10,0,0,0,0,0,0,0,0,0,29.99,1015.4,44,PC,Partly Cloudy,15-Dec-17,19
KDCA 15/Jan/2014 19,WAS41654,1/15/2014,1,15,2014,15-Jan-14,2014,7:00p,19,MIA,97,WAS,114,1,1,"20,356",,Jan,Y,-5.5,5.5,O,196,Wed,WAS2014,20356,0,16,Washington,KDCA,KDCA41654,43,50,80,93,8,22,98,5.9,36,0,0,FOG,Fog,KDCA,O,EST,38.852,-77.038,16,44,35,29,55,38,340,22,100,39,OVC,10,0,0,0,0,0,0,0,0,0,29.93,1013.6,42,MC,Mostly Cloudy,15-Jan-14,19
KDCA 15/Jan/2018 14,WAS43115,1/15/2018,1,15,2018,15-Jan-18,2018,2:00p,14,MIL,104,WAS,95,0,0,"19,607",,Jan,N,5.5,-5.5,U,212.5,Mon,WAS2018,20356,0,20,Washington,KDCA,KDCA43115,26,32,63,88,7,10,75,10,134,0,0,MC,Overcast,KDCA,O,EST,38.852,-77.038,16,31,26,17,56,26,50,5,100,40,BKN,10,169,34,203,338,372,484,0,0,0,30.49,1032.5,42,MC,Mostly Cloudy,15-Jan-18,14
KDCA 15/Mar/2014 19,WAS41713,3/15/2014,3,15,2014,15-Mar-14,2014,7:00p,19,BKN,94,WAS,101,0,0,"20,356",,Mar,Y,-2.5,2.5,U,196,Sat,WAS2014,20356,0,16,Washington,KDCA,KDCA41713,57,70,28,39,11,20,43,10,346,0,0,CLR,Mostly Clear,KDCA,O,EST,38.852,-77.038,16,60,59,21,22,44,330,8,0,201,CLR,10,0,0,0,0,0,0,0,0,0,29.96,1014.7,46,CLR,Fair,15-Mar-14,19
KDCA 15/Mar/2017 19,WAS42809,3/15/2017,3,15,2017,15-Mar-17,2017,7:00p,19,DAL,112,WAS,107,0,0,"17,844",,Mar,N,7.5,-7.5,O,207,Wed,WAS2017,20356,0,19,Washington,KDCA,KDCA42809,28,33,44,52,18,26,68,10,14,0,0,CLR,Mostly Clear,KDCA,O,EST,38.852,-77.038,16,32,20,9,38,25,290,21,100,130,BKN,10,0,0,0,0,0,0,0,0,0,30,1015.8,42,MC,Mostly Cloudy,15-Mar-17,19
KDCA 15/May/2014 20,WAS41774,5/15/2014,5,15,2014,15-May-14,2014,8:00p,20,IND,93,WAS,80,0,0,"19,502",,May,N,4.5,-4.5,U,181,Thu,WAS2014,20356,0,16,Washington,KDCA,KDCA41774,73,81,79,96,11,18,99,8,21,0.4,0,PC,Partly Cloudy,KDCA,O,EST,38.852,-77.038,16,74,77,66,76,69,140,12,100,40,OVC,10,0,0,0,0,0,0,0,0,0,29.94,1013.8,45,CLR,Mostly Clear,15-May-14,20
KDCA 15/May/2015 19,WAS42139,5/15/2015,5,15,2015,15-May-15,2015,7:00p,19,ATL,94,WAS,91,0,0,"20,356",,May,N,2.5,-2.5,U,197,Fri,WAS2015,20356,0,17,Washington,KDCA,KDCA42139,68,78,57,72,10,14,68,10,259,0,0,CLR,Mostly Clear,KDCA,O,EST,38.852,-77.038,16,75,77,56,52,64,170,12,100,100,BKN,10,0,0,0,0,0,0,0,0,0,30.18,1022,45,CLR,Mostly Clear,15-May-15,19
KDCA 15/Nov/2014 19,WAS41958,11/15/2014,11,15,2014,15-Nov-14,2015,7:00p,19,ORL,93,WAS,98,0,0,"19,110",,Nov,N,9,-9,U,194.5,Sat,WAS2015,20356,0,17,Washington,KDCA,KDCA41958,39,47,44,57,7,14,20,10,454,0,0,CLR,Mostly Clear,KDCA,O,EST,38.852,-77.038,16,41,41,23,49,34,80,3,5,250,FEW,10,0,0,0,0,0,0,0,0,0,30.4,1029.3,45,CLR,Mostly Clear,15-Nov-14,19
KDCA 16/Apr/2017 13,WAS42841,4/16/2017,4,16,2017,16-Apr-17,2017,1:00p,13,ATL,107,WAS,114,0,0,"20,356",,Apr,Y,5.5,-5.5,O,209.5,Sun,WAS2017,20356,0,19,Washington,KDCA,KDCA42841,76,89,54,81,12,22,80,10,159,0,0,MC,Mostly Cloudy,KDCA,O,EST,38.852,-77.038,16,87,87,52,30,66,260,22,90,250,BKN,10,589,85,674,853,938,1219,0,0,0,29.97,1014.9,52,PC,High Clouds,16-Apr-17,13
KDCA 16/Dec/2014 19,WAS41989,12/16/2014,12,16,2014,16-Dec-14,2015,7:00p,19,MIN,95,WAS,109,0,0,"15,823",,Dec,Y,12.5,-12.5,O,203.5,Tue,WAS2015,20356,0,17,Washington,KDCA,KDCA41989,46,50,81,89,4,8,90,5.4,0,0.4,0,HAZY,Haze,KDCA,O,EST,38.852,-77.038,16,49,46,44,83,47,210,6,100,9,OVC,4,0,0,0,0,0,0,0,0,0,29.9,1012.6,21,RAIN,Light Drizzle,16-Dec-14,19
KDCA 16/Dec/2016 19,WAS42720,12/16/2016,12,16,2016,16-Dec-16,2017,7:00p,19,DET,108,WAS,122,0,0,"15,573",,Dec,Y,-1.5,1.5,O,205,Fri,WAS2017,20356,0,19,Washington,KDCA,KDCA42720,24,30,35,45,8,14,79,10,0,0,0,MC,Mostly Cloudy,KDCA,O,EST,38.852,-77.038,16,27,18,7,43,22,170,9,100,110,OVC,10,0,0,0,0,0,0,0,0,0,30.42,1030.2,42,MC,Mostly Cloudy,16-Dec-16,19
KDCA 16/Jan/2015 19,WAS42020,1/16/2015,1,16,2015,16-Jan-15,2015,7:00p,19,BKN,102,WAS,80,0,0,"17,788",,Jan,N,9.5,-9.5,U,192,Fri,WAS2015,20356,0,17,Washington,KDCA,KDCA42020,38,48,59,85,10,22,17,9.2,483,0,0,CLR,Mostly Clear,KDCA,O,EST,38.852,-77.038,16,41,36,21,45,34,300,7,0,201,CLR,10,0,0,0,0,0,0,0,0,0,30.12,1020,46,CLR,Fair,16-Jan-15,19
KDCA 16/Jan/2016 20,WAS42385,1/16/2016,1,16,2016,16-Jan-16,2016,7:30p,20,BOS,119,WAS,117,0,0,"20,356",,Jan,N,-1.5,1.5,O,210.5,Sat,WAS2016,20356,0,18,Washington,KDCA,KDCA42385,44,53,80,97,9,17,82,8.1,3,0.01,0,MC,Mostly Cloudy,KDCA,O,EST,38.852,-77.038,16,43,36,29,58,37,320,14,70,60,BKN,10,0,0,0,0,0,0,0,0,0,29.85,1010.8,42,MC,Mostly Cloudy,16-Jan-16,20
KDCA 16/Jan/2017 14,WAS42751,1/16/2017,1,16,2017,16-Jan-17,2017,2:00p,14,POR,101,WAS,120,0,0,"17,395",,Jan,Y,3.5,-3.5,O,219,Mon,WAS2017,20356,0,19,Washington,KDCA,KDCA42751,42,46,64,76,6,9,100,10,0,0.01,0,MC,Overcast,KDCA,O,EST,38.852,-77.038,16,44,40,32,63,39,180,8,100,30,OVC,10,171,34,205,342,376,489,0,0,0,30.39,1029.2,40,MC,Overcast,16-Jan-17,14
KDCA 16/Mar/2015 19,WAS42079,3/16/2015,3,16,2015,16-Mar-15,2015,7:00p,19,POR,97,WAS,105,0,0,"17,324",,Mar,Y,1,-1,O,198,Mon,WAS2015,20356,0,17,Washington,KDCA,KDCA42079,52,69,55,83,4,8,86,9.9,43,0,0,CLR,Mostly Clear,KDCA,O,EST,38.852,-77.038,16,59,59,37,44,49,0,0,95,110,BKN,10,0,0,0,0,0,0,0,0,0,29.87,1011.5,45,CLR,Mostly Clear,16-Mar-15,19
KDCA 16/Mar/2016 19,WAS42445,3/16/2016,3,16,2016,16-Mar-16,2016,7:00p,19,CHI,96,WAS,117,0,0,"19,556",,Mar,Y,5,-5,U,213.5,Wed,WAS2016,20356,0,18,Washington,KDCA,KDCA42445,60,74,77,93,4,12,42,9.6,363,0.01,0,CLR,Mostly Clear,KDCA,O,EST,38.852,-77.038,16,63,63,55,76,58,50,6,25,70,SCT,10,0,0,0,0,0,0,99,0.01,0,29.74,1007.2,18,RAIN,Light Rain,16-Mar-16,19
KDCA 16/Nov/2013 19,WAS41594,11/16/2013,11,16,2013,16-Nov-13,2014,7:00p,19,CLE,103,WAS,96,0,0,"18,038",,Nov,N,7.5,-7.5,O,192,Sat,WAS2014,20356,0,16,Washington,KDCA,KDCA41594,51,54,88,93,2,5,100,4.6,0,0.34,0,MC,Overcast,KDCA,O,EST,38.852,-77.038,16,52,52,49,89,50,0,0,100,7,OVC,3,0,0,0,0,0,0,0,0,0,30.29,1025.6,21,RAIN,Light Drizzle,16-Nov-13,19
KDCA 17/Dec/2017 18,WAS43086,12/17/2017,12,17,2017,17-Dec-17,2018,6:00p,18,CLE,106,WAS,99,0,0,"20,356",,Dec,N,2.5,-2.5,U,214.5,Sun,WAS2018,20356,0,20,Washington,KDCA,KDCA43086,41,50,67,85,3,8,79,10,12,0.05,0,MC,Overcast,KDCA,O,EST,38.852,-77.038,16,46,43,32,58,40,160,6,100,120,OVC,10,0,0,0,0,0,0,0,0,0,30.22,1023.3,40,MC,Overcast,17-Dec-17,18
KDCA 17/Jan/2014 19,WAS41656,1/17/2014,1,17,2014,17-Jan-14,2014,7:00p,19,CHI,93,WAS,96,1,1,"17,005",,Jan,N,5,-5,O,186.5,Fri,WAS2014,20356,0,16,Washington,KDCA,KDCA41656,39,49,64,75,6,12,56,10,301,0,0,CLR,Mostly Clear,KDCA,O,EST,38.852,-77.038,16,43,39,31,63,38,80,6,100,80,OVC,10,0,0,0,0,0,0,0,0,0,29.9,1012.4,45,CLR,Mostly Clear,17-Jan-14,19
KDCA 17/Mar/2017 19,WAS42811,3/17/2017,3,17,2017,17-Mar-17,2017,7:00p,19,CHI,107,WAS,112,0,0,"20,356",,Mar,N,7.5,-7.5,O,212,Fri,WAS2017,20356,0,19,Washington,KDCA,KDCA42811,41,52,50,82,6,13,62,10,203,0.01,0,CLR,Fair,KDCA,O,EST,38.852,-77.038,16,46,43,27,47,38,260,6,100,60,OVC,10,0,0,0,0,0,0,0,0,0,30.25,1024.5,42,MC,Mostly Cloudy,17-Mar-17,19
KDCA 17/Mar/2018 19,WAS43176,3/17/2018,3,17,2018,17-Mar-18,2018,7:00p,19,IND,102,WAS,109,0,0,"18,249",,Mar,Y,5,-5,O,210,Sat,WAS2018,20356,0,20,Washington,KDCA,KDCA43176,40,46,51,76,5,12,67,10,70,0,0,PC,High Clouds,KDCA,O,EST,38.852,-77.038,16,43,38,31,63,38,310,8,90,250,BKN,10,0,0,0,0,0,0,0,0,0,29.84,1010.3,52,PC,High Clouds,17-Mar-18,19
KDCA 17/Nov/2015 19,WAS42325,11/17/2015,11,17,2015,17-Nov-15,2016,7:00p,19,MIL,86,WAS,115,0,0,"15,485",,Nov,Y,3.5,-3.5,O,198,Tue,WAS2016,20356,0,18,Washington,KDCA,KDCA42325,53,61,70,77,7,13,82,10,88,0,0,MC,Mostly Cloudy,KDCA,O,EST,38.852,-77.038,16,55,53,45,69,50,110,9,100,27,BKN,10,0,0,0,0,0,0,0,0,0,30.48,1032.3,40,MC,Overcast,17-Nov-15,19
KDCA 17/Nov/2016 19,WAS42691,11/17/2016,11,17,2016,17-Nov-16,2017,7:00p,19,NYK,112,WAS,119,0,0,"16,704",,Nov,Y,5,-5,O,208,Thu,WAS2017,20356,0,19,Washington,KDCA,KDCA42691,53,63,66,90,7,14,3,10,592,0,0,CLR,Fair,KDCA,O,EST,38.852,-77.038,16,56,55,40,55,48,100,5,0,201,CLR,10,0,0,0,0,0,0,0,0,0,30.11,1019.5,46,CLR,Fair,17-Nov-16,19
KDCA 17/Nov/2017 19,WAS43056,11/17/2017,11,17,2017,17-Nov-17,2018,7:00p,19,MIA,91,WAS,88,0,0,"17,551",,Nov,N,4.5,-4.5,U,206,Fri,WAS2018,20356,0,20,Washington,KDCA,KDCA43056,47,54,53,74,8,16,49,10,424,0,0,CLR,Few High Clouds,KDCA,O,EST,38.852,-77.038,16,47,47,34,61,41,0,0,5,250,FEW,10,0,0,0,0,0,0,0,0,0,30.15,1020.9,45,CLR,Mostly Clear,17-Nov-17,19
KDCA 18/Dec/2016 16,WAS42722,12/18/2016,12,18,2016,18-Dec-16,2017,3:30p,16,LAC,110,WAS,117,0,0,"17,380",,Dec,Y,-5,5,O,212.5,Sun,WAS2017,20356,0,19,Washington,KDCA,KDCA42722,49,67,78,96,16,29,96,9.9,0,0.01,0,CLR,Mostly Clear,KDCA,O,EST,38.852,-77.038,16,44,35,33,65,39,340,22,100,33,OVC,10,20,4,24,41,45,58,0,0,0,30.16,1021.2,18,RAIN,Light Rain,18-Dec-16,16
KDCA 18/Feb/2014 19,WAS41688,2/18/2014,2,18,2014,18-Feb-14,2014,7:00p,19,TOR,103,WAS,93,1,1,"15,624",,Feb,N,2.5,-2.5,U,196.5,Tue,WAS2014,20356,0,16,Washington,KDCA,KDCA41688,41,58,60,82,8,16,38,9.4,614,0.06,0.3,CLR,Mostly Clear,KDCA,O,EST,38.852,-77.038,16,45,42,28,52,38,130,5,5,250,FEW,10,0,0,0,0,0,0,0,0,0,30.08,1018.7,45,CLR,Mostly Clear,18-Feb-14,19
KDCA 18/Feb/2016 19,WAS42418,2/18/2016,2,18,2016,18-Feb-16,2016,7:00p,19,UTA,89,WAS,103,0,0,"12,415",,Feb,Y,-2,2,U,196,Thu,WAS2016,20356,0,18,Washington,KDCA,KDCA42418,35,40,45,64,12,20,26,10,606,0,0,CLR,Mostly Clear,KDCA,O,EST,38.852,-77.038,16,34,25,12,40,27,340,13,20,250,SCT,10,0,0,0,0,0,0,0,0,0,30.55,1034.6,54,CLR,Few High Clouds,18-Feb-16,19
KDCA 18/Jan/2014 19,WAS41657,1/18/2014,1,18,2014,18-Jan-14,2014,7:00p,19,DET,104,WAS,98,1,1,"17,039",,Jan,N,6,-6,U,203,Sat,WAS2014,20356,0,16,Washington,KDCA,KDCA41657,31,40,50,73,13,18,41,9.9,505,0,0,CLR,Mostly Clear,KDCA,O,EST,38.852,-77.038,16,28,19,7,41,22,350,10,0,201,CLR,10,0,0,0,0,0,0,0,0,0,29.99,1015.7,46,CLR,Fair,18-Jan-14,19
KDCA 18/Jan/2016 14,WAS42387,1/18/2016,1,18,2016,18-Jan-16,2016,2:00p,14,POR,108,WAS,98,0,0,"17,236",,Jan,N,4,-4,U,208.5,Mon,WAS2016,20356,0,18,Washington,KDCA,KDCA42387,22,34,44,82,18,25,18,9.9,532,0,0,CLR,Mostly Clear,KDCA,O,EST,38.852,-77.038,16,24,12,1,37,18,290,14,20,55,SCT,10,314,35,349,349,384,499,0,0,0,30.06,1018.1,44,PC,Partly Cloudy,18-Jan-16,14
KDCA 18/Jan/2017 19,WAS42753,1/18/2017,1,18,2017,18-Jan-17,2017,7:00p,19,MEM,101,WAS,104,0,0,"15,079",,Jan,Y,2,-2,U,208,Wed,WAS2017,20356,0,19,Washington,KDCA,KDCA42753,51,60,74,100,11,18,74,7.4,154,0,0,MC,Mostly Cloudy,KDCA,O,EST,38.852,-77.038,16,50,45,36,59,44,320,15,5,46,FEW,10,0,0,0,0,0,0,0,0,0,30.06,1018,45,CLR,Mostly Clear,18-Jan-17,19
KDCA 18/Oct/2017 19,WAS43026,10/18/2017,10,18,2017,18-Oct-17,2018,7:00p,19,PHI,115,WAS,120,0,0,"20,356",,Oct,N,6.5,-6.5,O,218,Wed,WAS2018,20356,0,20,Washington,KDCA,KDCA43026,58,71,63,81,5,10,12,9.9,660,0,0,CLR,Fair,KDCA,O,EST,38.852,-77.038,16,61,60,48,63,54,200,7,5,250,FEW,10,0,0,0,0,0,0,0,0,0,30.31,1026.5,45,CLR,Mostly Clear,18-Oct-17,19
KDCA 19/Apr/2017 19,WAS42844,4/19/2017,4,19,2017,19-Apr-17,2017,7:00p,19,ATL,101,WAS,109,0,0,"20,356",,Apr,Y,5.5,-5.5,U,212,Wed,WAS2017,20356,0,19,Washington,KDCA,KDCA42844,58,63,73,86,9,14,97,10,0,0,0,MC,Overcast,KDCA,O,EST,38.852,-77.038,16,62,61,52,70,56,200,10,100,32,OVC,10,0,0,0,0,0,0,0,0,0,30.26,1024.6,40,MC,Overcast,19-Apr-17,19
KDCA 19/Dec/2015 19,WAS42357,12/19/2015,12,19,2015,19-Dec-15,2016,7:00p,19,CHA,101,WAS,109,0,0,"16,987",,Dec,Y,-1.5,1.5,O,205.5,Sat,WAS2016,20356,0,18,Washington,KDCA,KDCA42357,38,45,43,61,10,22,16,10,432,0,0,CLR,Fair,KDCA,O,EST,38.852,-77.038,16,39,33,17,41,31,330,8,5,207,CLR,10,0,0,0,0,0,0,0,0,0,30.36,1028.2,46,CLR,Fair,19-Dec-15,19
KDCA 19/Dec/2017 19,WAS43088,12/19/2017,12,19,2017,19-Dec-17,2018,7:00p,19,NOP,106,WAS,116,0,0,"16,529",,Dec,Y,2.5,-2.5,O,217,Tue,WAS2018,20356,0,20,Washington,KDCA,KDCA43088,50,62,66,93,6,13,45,10,345,0,0,PC,High Clouds,KDCA,O,EST,38.852,-77.038,16,54,51,37,53,46,210,9,20,250,SCT,10,0,0,0,0,0,0,0,0,0,29.89,1012,54,CLR,Few High Clouds,19-Dec-17,19
KDCA 19/Feb/2016 19,WAS42419,2/19/2016,2,19,2016,19-Feb-16,2016,7:00p,19,DET,86,WAS,98,0,0,"20,356",,Feb,Y,2,-2,U,208.5,Fri,WAS2016,20356,0,18,Washington,KDCA,KDCA42419,35,42,50,60,8,16,80,10,8,0,0,CLR,Mostly Clear,KDCA,O,EST,38.852,-77.038,16,38,32,21,51,32,160,9,100,240,OVC,10,0,0,0,0,0,0,0,0,0,30.25,1024.4,50,PC,High Overcast,19-Feb-16,19
KDCA 19/Jan/2015 14,WAS42023,1/19/2015,1,19,2015,19-Jan-15,2015,2:00p,14,PHI,76,WAS,111,0,0,"19,040",,Jan,Y,14,-14,U,192.5,Mon,WAS2015,20356,0,17,Washington,KDCA,KDCA42023,42,50,53,76,6,13,68,10,148,0,0,CLR,Mostly Clear,KDCA,O,EST,38.852,-77.038,16,49,45,25,39,39,290,10,100,49,OVC,10,176,35,212,353,388,505,0,0,0,29.96,1014.7,40,MC,Overcast,19-Jan-15,14
KDCA 19/Mar/2016 19,WAS42448,3/19/2016,3,19,2016,19-Mar-16,2016,7:00p,19,NYK,89,WAS,99,0,0,"20,356",,Mar,Y,8,-8,U,206.5,Sat,WAS2016,20356,0,18,Washington,KDCA,KDCA42448,43,57,67,89,11,17,87,9.9,0,0.13,0,RAIN,Light Rain,KDCA,O,EST,38.852,-77.038,16,38,31,35,89,37,100,10,100,10,OVC,10,0,0,0,0,0,0,0,0,0,30.11,1019.5,42,MC,Mostly Cloudy,19-Mar-16,19
