ID,FullDate,Date,Date2,Start(ET),Hour,Favorite,Underdog ATS,Underdog,Total,Covered O/U,O/U,Season,Week,Attendance,Home/Neutral,Home Line,Away Line,Visitor/Neutral,Home Pts,Visitor Pts, Home Covered,Capacity,New Stadium Season,Years in Stadium,Temperature,Dome,City Played,Weather Station,Key
TEN2016,25-Sep-16,25/Sep/2016,25-Sep-2016,1:00,13,OAK,-1.5,TEN,27,U,47,2016,Week 3,62370,TEN,1.5,-1.5,MIN,10,17,Y,69143,0,17,89,0,Nashville,KBNA,KBNA4263813
CIN2016,25-Sep-16,25/Sep/2016,25-Sep-2016,1:00,13,CIN,-3.5,DEN,46,O,41.5,2016,Week 3,63850,CIN,-3.5,3.5,KC,17,29,Y,65515,0,16,82,0,Cincinnati,KLUK,KLUK4263813
HOU2016,18-Sep-16,18/Sep/2016,18-Sep-2016,1:00,13,HOU,-1,KC,31,U,42,2016,Week 2,71890,HOU,-1,1,KC,19,12,Y,71795,0,14,89,0,Houston,KHOU,KHOU4263113
DET2016,18-Sep-16,18/Sep/2016,18-Sep-2016,1:00,13,DET,-6,TEN,31,U,48,2016,Week 2,58466,DET,-6,6,TEN,15,16,N,65000,0,14,72,1,Detroit,CYQG,CYQG4263113
NEP2016,18-Sep-16,18/Sep/2016,18-Sep-2016,1:00,13,NE,-5.5,MIA,55,O,42,2016,Week 2,66829,NE,-5.5,5.5,MIN,31,24,Y,65878,0,14,78,0,Boston,KBOS,KBOS4263113
CAR2016,18-Sep-16,18/Sep/2016,18-Sep-2016,1:00,13,CAR,-12.5,SF,73,O,44.5,2016,Week 2,74143,CAR,-12.5,12.5,BAL,46,27,Y,75419,0,20,85,0,Charlotte,KCLT,KCLT4263113
WAS2016,18-Sep-16,18/Sep/2016,18-Sep-2016,1:00,13,WAS,-3,DAL,50,O,47,2016,Week 2,80612,WAS,-3,3,NYG,23,27,Y,82000,0,19,84,0,Washington,KDCA,KDCA4263113
NYG2016,18-Sep-16,18/Sep/2016,18-Sep-2016,1:00,13,NYG,-4,NO,29,U,54.5,2016,Week 2,77727,NYG,-4,4,ATL,16,13,N,82550,0,6,79,0,New York,KFRG,KFRG4263113
CLE2016,18-Sep-16,18/Sep/2016,18-Sep-2016,1:00,13,BAL,-4.5,CLE,45,O,42,2016,Week 2,67431,CLE,4.5,-4.5,HOU,20,25,Y,67431,0,17,75,0,Cleveland,KBKL,KBKL4263113
PIT2016,18-Sep-16,18/Sep/2016,18-Sep-2016,1:00,13,PIT,-3,CIN,40,U,48,2016,Week 2,65072,PIT,-3,3,NYG,24,16,Y,68400,0,15,71,0,Pittsburgh,KAGC,KAGC4263113
PHI2016,11-Sep-16,11/Sep/2016,11-Sep-2016,1:00,13,PHI,-3.5,CLE,39,U,41,2016,Week 1,69596,PHI,-3.5,3.5,CLE,29,10,Y,69796,0,13,83,0,Philadelphia,KPHL,KPHL4262413
HOU2016,11-Sep-16,11/Sep/2016,11-Sep-2016,1:00,13,HOU,-5.5,CHI,37,U,42.5,2016,Week 1,71933,HOU,-5.5,5.5,CHI,23,14,Y,71795,0,14,87,0,Houston,KHOU,KHOU4262413
TEN2016,11-Sep-16,11/Sep/2016,11-Sep-2016,1:00,13,MIN,-2.5,TEN,41,O,40,2016,Week 1,63816,TEN,2.5,-2.5,ARI,16,25,Y,69143,0,17,77,0,Nashville,KBNA,KBNA4262413
NYJ2016,11-Sep-16,11/Sep/2016,11-Sep-2016,1:00,13,CIN,-1,NYJ,45,O,42,2016,Week 1,78160,NYJ,1,-1,MIA,22,23,N,82550,0,6,80,0,New York,KFRG,KFRG4262413
BAL2016,11-Sep-16,11/Sep/2016,11-Sep-2016,1:00,13,BAL,-3,BUF,20,U,44.5,2016,Week 1,71104,BAL,-3,3,SF,13,7,Y,71008,0,18,82,0,Baltimore,KDMH,KDMH4262413
KCC2016,11-Sep-16,11/Sep/2016,11-Sep-2016,1:00,13,KC,-6.5,LAC,60,O,46,2016,Week 1,73238,KC,-6.5,6.5,PIT,33,27,N,76416,0,44,73,0,Kansas City,KMKC,KMKC4262413
ATL2016,11-Sep-16,11/Sep/2016,11-Sep-2016,1:00,13,ATL,-2.5,TB,55,O,47,2016,Week 1,69382,ATL,-2.5,2.5,NE,24,31,Y,71228,0,24,72,1,Atlanta,KATL,KATL4262413
JAC2016,11-Sep-16,11/Sep/2016,11-Sep-2016,1:00,13,GB,-3.5,JAX,50,O,47.5,2016,Week 1,63179,JAX,3.5,-3.5,CHI,23,27,Y,64428,0,21,91,0,Jacksonville,KNIP,KNIP4262413
NOS2016,11-Sep-16,11/Sep/2016,11-Sep-2016,1:00,13,NO,-3,OAK,69,O,50.5,2016,Week 1,73028,NO,-3,3,CAR,34,35,N,73208,0,41,72,1,New Orleans,KNEW,KNEW4262413
HOU2015,3-Jan-16,03/Jan/2016,03-Jan-2016,1:00,13,HOU,-6,JAX,36,U,45,2015,Week 17,71899,HOU,-6,6,JAX,30,6,Y,71795,0,13,44,0,Houston,KHOU,KHOU4237213
CIN2015,3-Jan-16,03/Jan/2016,03-Jan-2016,1:00,13,CIN,-9.5,BAL,40,U,41,2015,Week 17,57254,CIN,-9.5,9.5,WAS,24,16,N,65515,0,15,75,0,Cincinnati,KLUK,KLUK4237213
DAL2015,3-Jan-16,03/Jan/2016,03-Jan-2016,1:00,13,DAL,-3,WAS,57,O,41,2015,Week 17,90127,DAL,-3,3,KC,23,34,Y,105000,0,6,78,0,Dallas,KDAL,KDAL4237213
CHI2015,3-Jan-16,03/Jan/2016,03-Jan-2016,1:00,13,DET,-2.5,CHI,44,U,45,2015,Week 17,61177,CHI,2.5,-2.5,SF,20,24,Y,61500,0,44,44,0,Chicago,KMDW,KMDW4237213
NYG2015,3-Jan-16,03/Jan/2016,03-Jan-2016,1:00,13,NYG,-3.5,PHI,65,O,51,2015,Week 17,78023,NYG,-3.5,3.5,WAS,30,35,Y,82550,0,5,67,0,New York,KFRG,KFRG4237213
ATL2015,3-Jan-16,03/Jan/2016,03-Jan-2016,1:00,13,ATL,-6,NO,37,U,53.5,2015,Week 17,69699,ATL,-6,6,NE,17,20,N,71228,0,23,25,0,Atlanta,KATL,KATL4237213
IND2015,3-Jan-16,03/Jan/2016,03-Jan-2016,1:00,13,IND,-4,TEN,54,O,39,2015,Week 17,65733,IND,-4,4,CIN,30,24,Y,67000,0,7,38,0,Indianapolis,KIND,KIND4237213
CLE2015,3-Jan-16,03/Jan/2016,03-Jan-2016,1:00,13,PIT,-13,CLE,40,U,47,2015,Week 17,66693,CLE,13,-13,PIT,12,28,Y,67431,0,16,39,0,Cleveland,KBKL,KBKL4237213
MIA2015,3-Jan-16,03/Jan/2016,03-Jan-2016,1:00,13,NE,-10,MIA,30,U,46.5,2015,Week 17,62918,MIA,10,-10,CAR,20,10,N,64767,0,28,75,0,Florida,KFXE,KFXE4237213
BUF2015,3-Jan-16,03/Jan/2016,03-Jan-2016,1:00,13,NYJ,-3,BUF,39,U,41,2015,Week 17,68670,BUF,3,-3,BUF,22,17,Y,71870,0,42,51,0,Buffalo,KBUF,KBUF4237213
DET2015,27-Dec-15,27/Dec/2015,27-Dec-2015,1:00,13,DET,-9,SF,49,O,42.5,2015,Week 16,61313,DET,-9,9,SF,32,17,Y,65000,0,13,72,1,Detroit,CYQG,CYQG4236513
TEN2015,27-Dec-15,27/Dec/2015,27-Dec-2015,1:00,13,HOU,-3.5,TEN,40,O,39,2015,Week 16,62153,TEN,3.5,-3.5,LAR,6,34,Y,69143,0,16,72,0,Nashville,KBNA,KBNA4236513
MIA2015,27-Dec-15,27/Dec/2015,27-Dec-2015,1:00,13,MIA,-2.5,IND,30,U,44,2015,Week 16,65482,MIA,-2.5,2.5,DET,12,18,Y,64767,0,28,81,0,Florida,KFXE,KFXE4236513
TBB2015,27-Dec-15,27/Dec/2015,27-Dec-2015,1:00,13,TB,-3,CHI,47,O,44,2015,Week 16,63734,TB,-3,3,NYJ,21,26,Y,65890,0,17,83,0,Tampa,KTPF,KTPF4236513
KCC2015,27-Dec-15,27/Dec/2015,27-Dec-2015,1:00,13,KC,-11.5,CLE,30,U,42.5,2015,Week 16,69115,KC,-11.5,11.5,DAL,17,13,N,76416,0,43,34,0,Kansas City,KMKC,KMKC4236513
NYJ2015,27-Dec-15,27/Dec/2015,27-Dec-2015,1:00,13,NE,-2.5,NYJ,46,O,45.5,2015,Week 16,78160,NYJ,2.5,-2.5,DAL,26,20,Y,82550,0,5,56,0,New York,KFRG,KFRG4236513
BUF2015,27-Dec-15,27/Dec/2015,27-Dec-2015,1:00,13,BUF,-6.5,DAL,22,U,42.5,2015,Week 16,70172,BUF,-6.5,6.5,PIT,16,6,Y,71870,0,42,37,0,Buffalo,KBUF,KBUF4236513
BAL2015,27-Dec-15,27/Dec/2015,27-Dec-2015,1:00,13,PIT,-11.5,BAL,37,U,47.5,2015,Week 16,71261,BAL,11.5,-11.5,NYJ,20,17,N,71008,0,17,63,0,Baltimore,KDMH,KDMH4236513
ATL2015,27-Dec-15,27/Dec/2015,27-Dec-2015,1:00,13,CAR,-7,ATL,33,U,46,2015,Week 16,70981,ATL,7,-7,JAX,20,13,N,71228,0,23,72,1,Atlanta,KATL,KATL4236513
BAL2015,20-Dec-15,20/Dec/2015,20-Dec-2015,1:00,13,KC,-6.5,BAL,48,O,41,2015,Week 15,70791,BAL,6.5,-6.5,LAR,14,34,Y,71008,0,17,43,0,Baltimore,KDMH,KDMH4235813
IND2015,20-Dec-15,20/Dec/2015,20-Dec-2015,1:00,13,IND,-2,HOU,26,U,41.5,2015,Week 15,66083,IND,-2,2,PIT,10,16,Y,67000,0,7,72,1,Indianapolis,KIND,KIND4235813
WAS2015,20-Dec-15,20/Dec/2015,20-Dec-2015,1:00,13,BUF,-2,WAS,60,O,46,2015,Week 15,80124,WAS,2,-2,GB,35,25,Y,82000,0,18,45,0,Washington,KDCA,KDCA4235813
NYG2015,20-Dec-15,20/Dec/2015,20-Dec-2015,1:00,13,CAR,-5,NYG,73,O,46.5,2015,Week 15,79436,NYG,5,-5,IND,35,38,N,82550,0,5,41,0,New York,KFRG,KFRG4235813
JAC2015,20-Dec-15,20/Dec/2015,20-Dec-2015,1:00,13,JAX,-2,ATL,40,U,48,2015,Week 15,64016,JAX,-2,2,TEN,17,23,Y,66851,0,20,68,0,Jacksonville,KNIP,KNIP4235813
NEP2015,20-Dec-15,20/Dec/2015,20-Dec-2015,1:00,13,NE,-14.5,TEN,49,O,48,2015,Week 15,66829,NE,-14.5,14.5,OAK,33,16,Y,65878,0,13,39,0,Boston,KBOS,KBOS4235813
MIN2015,20-Dec-15,20/Dec/2015,20-Dec-2015,1:00,13,MIN,-4,CHI,55,O,44,2015,Week 15,52421,MIN,-4,4,CLE,38,17,Y,50805,0,1,36,0,Minnesota,KSTP,KSTP4235813
PHI2015,13-Dec-15,13/Dec/2015,13-Dec-2015,1:00,13,PHI,-1,BUF,43,U,48.5,2015,Week 14,69596,PHI,-1,1,BUF,23,20,Y,69796,0,12,69,0,Philadelphia,KPHL,KPHL4235113
CLE2015,13-Dec-15,13/Dec/2015,13-Dec-2015,1:00,13,CLE,-2.5,SF,34,U,43,2015,Week 14,63916,CLE,-2.5,2.5,HOU,24,10,Y,67431,0,16,62,0,Cleveland,KBKL,KBKL4235113
TBB2015,13-Dec-15,13/Dec/2015,13-Dec-2015,1:00,13,TB,-6,NO,41,U,51.5,2015,Week 14,62138,TB,-6,6,KC,17,24,Y,65890,0,17,80,0,Tampa,KTPF,KTPF4235113
LAR2015,13-Dec-15,13/Dec/2015,13-Dec-2015,1:00,13,DET,-3,LAR,35,U,41.5,2015,Week 14,51202,LAR,3,-3,SF,21,14,Y,67277,0,20,72,1,St. Louis,KCPS,KCPS4235113
JAC2015,13-Dec-15,13/Dec/2015,13-Dec-2015,1:00,13,JAX,-1,IND,67,O,46,2015,Week 14,62372,JAX,-1,1,HOU,51,16,Y,66851,0,20,77,0,Jacksonville,KNIP,KNIP4235113
NYJ2015,13-Dec-15,13/Dec/2015,13-Dec-2015,1:00,13,NYJ,-8,TEN,38,U,43,2015,Week 14,78160,NYJ,-8,8,CIN,30,8,Y,82550,0,5,65,0,New York,KFRG,KFRG4235113
CIN2015,13-Dec-15,13/Dec/2015,13-Dec-2015,1:00,13,CIN,-1,PIT,53,O,48.5,2015,Week 14,65564,CIN,-1,1,DET,20,33,Y,65515,0,15,65,0,Cincinnati,KLUK,KLUK4235113
KCC2015,13-Dec-15,13/Dec/2015,13-Dec-2015,1:00,13,KC,-12,LAC,13,U,41.5,2015,Week 14,72314,KC,-12,12,HOU,10,3,N,76416,0,43,60,0,Kansas City,KMKC,KMKC4235113
CHI2015,13-Dec-15,13/Dec/2015,13-Dec-2015,1:00,13,CHI,-4,WAS,45,O,43.5,2015,Week 14,61026,CHI,-4,4,NYJ,21,24,N,61500,0,44,58,0,Chicago,KMDW,KMDW4235113
BAL2015,13-Dec-15,13/Dec/2015,13-Dec-2015,1:00,13,SEA,-10.5,BAL,41,U,42,2015,Week 14,71179,BAL,10.5,-10.5,WAS,6,35,Y,71008,0,17,66,0,Baltimore,KDMH,KDMH4235113
CAR2015,13-Dec-15,13/Dec/2015,13-Dec-2015,1:00,13,CAR,-8.5,ATL,38,U,45.5,2015,Week 14,74420,CAR,-8.5,8.5,HOU,38,0,Y,75419,0,19,70,0,Charlotte,KCLT,KCLT4235113
TBB2015,6-Dec-15,06/Dec/2015,06-Dec-2015,1:00,13,TB, PK,ATL,42,U,46.5,2015,Week 13,58221,TB, PK,PK,MIN,23,19,PK,65890,0,17,78,0,Tampa,KTPF,KTPF4234413
TEN2015,6-Dec-15,06/Dec/2015,06-Dec-2015,1:00,13,TEN,-3,JAX,81,O,43.5,2015,Week 13,57355,TEN,-3,3,BAL,42,39,N,69143,0,16,56,0,Nashville,KBNA,KBNA4234413
NYG2015,6-Dec-15,06/Dec/2015,06-Dec-2015,1:00,13,NYJ,-2.5,NYG,43,U,46,2015,Week 13,80898,NYG,2.5,-2.5,TB,20,23,Y,82550,0,5,52,0,New York,KFRG,KFRG4234413
MIA2015,6-Dec-15,06/Dec/2015,06-Dec-2015,1:00,13,MIA,-3.5,BAL,28,U,43,2015,Week 13,64519,MIA,-3.5,3.5,ATL,15,13,N,64767,0,28,78,0,Florida,KFXE,KFXE4234413
CHI2015,6-Dec-15,06/Dec/2015,06-Dec-2015,1:00,13,CHI,-6.5,SF,46,O,43,2015,Week 13,62088,CHI,-6.5,6.5,DAL,20,26,N,61500,0,44,46,0,Chicago,KMDW,KMDW4234413
BUF2015,6-Dec-15,06/Dec/2015,06-Dec-2015,1:00,13,BUF,-3,HOU,51,O,42,2015,Week 13,68544,BUF,-3,3,LAR,30,21,Y,71870,0,42,49,0,Buffalo,KBUF,KBUF4234413
LAR2015,6-Dec-15,06/Dec/2015,06-Dec-2015,1:00,13,ARI,-3.5,LAR,30,U,43,2015,Week 13,51115,LAR,3.5,-3.5,DAL,3,27,Y,67277,0,20,72,1,St. Louis,KCPS,KCPS4234413
CLE2015,6-Dec-15,06/Dec/2015,06-Dec-2015,1:00,13,CIN,-7.5,CLE,40,U,44,2015,Week 13,64775,CLE,7.5,-7.5,HOU,3,37,Y,67431,0,16,46,0,Cleveland,KBKL,KBKL4234413
MIN2015,6-Dec-15,06/Dec/2015,06-Dec-2015,1:00,13,SEA,-2.5,MIN,45,O,43,2015,Week 13,52430,MIN,2.5,-2.5,ATL,7,38,Y,50805,0,1,36,0,Minnesota,KSTP,KSTP4234413
HOU2015,29-Nov-15,29/Nov/2015,29-Nov-2015,1:00,13,HOU,-3.5,NO,30,U,51,2015,Week 12,71778,HOU,-3.5,3.5,NO,24,6,Y,71795,0,13,55,0,Houston,KHOU,KHOU4233713
NYJ2015,29-Nov-15,29/Nov/2015,29-Nov-2015,1:00,13,NYJ,-4.5,MIA,58,O,43.5,2015,Week 12,78160,NYJ,-4.5,4.5,MIA,38,20,Y,82550,0,5,48,0,New York,KFRG,KFRG4233713
ATL2015,29-Nov-15,29/Nov/2015,29-Nov-2015,1:00,13,ATL,-2,MIN,30,U,45,2015,Week 12,70610,ATL,-2,2,KC,10,20,Y,71228,0,23,72,1,Atlanta,KATL,KATL4233713
JAC2015,29-Nov-15,29/Nov/2015,29-Nov-2015,1:00,13,JAX,-5,LAC,56,O,47,2015,Week 12,59477,JAX,-5,5,GB,25,31,Y,66851,0,20,75,0,Jacksonville,KNIP,KNIP4233713
IND2015,29-Nov-15,29/Nov/2015,29-Nov-2015,1:00,13,IND,-3,TB,37,U,46.5,2015,Week 12,65696,IND,-3,3,PIT,25,12,Y,67000,0,7,72,1,Indianapolis,KIND,KIND4233713
CIN2015,29-Nov-15,29/Nov/2015,29-Nov-2015,1:00,13,CIN,-9.5,LAR,38,U,42,2015,Week 12,61022,CIN,-9.5,9.5,ARI,31,7,Y,65515,0,15,45,0,Cincinnati,KLUK,KLUK4233713
WAS2015,29-Nov-15,29/Nov/2015,29-Nov-2015,1:00,13,NYG,-1.5,WAS,34,U,48,2015,Week 12,77367,WAS,1.5,-1.5,OAK,20,14,Y,82000,0,18,46,0,Washington,KDCA,KDCA4233713
KCC2015,29-Nov-15,29/Nov/2015,29-Nov-2015,1:00,13,KC,-4.5,BUF,52,O,41,2015,Week 12,72493,KC,-4.5,4.5,CAR,30,22,Y,76416,0,43,34,0,Kansas City,KMKC,KMKC4233713
TEN2015,29-Nov-15,29/Nov/2015,29-Nov-2015,1:00,13,OAK,-1,TEN,45,P,45,2015,Week 12,58075,TEN,1,-1,LAR,21,24,Y,69143,0,16,57,0,Nashville,KBNA,KBNA4233713
HOU2015,22-Nov-15,22/Nov/2015,22-Nov-2015,1:00,13,NYJ,-4,HOU,41,O,40,2015,Week 11,71718,HOU,4,-4,NYJ,24,17,Y,71795,0,13,52,0,Houston,KHOU,KHOU4233013
PHI2015,22-Nov-15,22/Nov/2015,22-Nov-2015,1:00,13,PHI,-6.5,TB,62,O,45.5,2015,Week 11,69596,PHI,-6.5,6.5,TB,17,45,Y,69796,0,12,48,0,Philadelphia,KPHL,KPHL4233013
DET2015,22-Nov-15,22/Nov/2015,22-Nov-2015,1:00,13,OAK,-1.5,DET,31,U,50,2015,Week 11,60202,DET,1.5,-1.5,OAK,18,13,Y,65000,0,13,72,1,Detroit,CYQG,CYQG4233013
BAL2015,22-Nov-15,22/Nov/2015,22-Nov-2015,1:00,13,BAL,-3,LAR,29,U,41.5,2015,Week 11,71105,BAL,-3,3,DEN,16,13,N,71008,0,17,47,0,Baltimore,KDMH,KDMH4233013
CHI2015,22-Nov-15,22/Nov/2015,22-Nov-2015,1:00,13,DEN,-2,CHI,32,U,41.5,2015,Week 11,62483,CHI,2,-2,HOU,15,17,N,61500,0,44,29,0,Chicago,KMDW,KMDW4233013
CAR2015,22-Nov-15,22/Nov/2015,22-Nov-2015,1:00,13,CAR,-7,WAS,60,O,44.5,2015,Week 11,74418,CAR,-7,7,CHI,44,16,Y,75419,0,19,52,0,Charlotte,KCLT,KCLT4233013
ATL2015,22-Nov-15,22/Nov/2015,22-Nov-2015,1:00,13,ATL,-3.5,IND,45,U,47.5,2015,Week 11,70433,ATL,-3.5,3.5,BUF,21,24,N,71228,0,23,72,1,Atlanta,KATL,KATL4233013
MIA2015,22-Nov-15,22/Nov/2015,22-Nov-2015,1:00,13,DAL,-2,MIA,38,U,45,2015,Week 11,65115,MIA,2,-2,NE,14,24,Y,64767,0,28,75,0,Florida,KFXE,KFXE4233013
GBP2015,15-Nov-15,15/Nov/2015,15-Nov-2015,1:00,13,GB,-10.5,DET,34,U,50,2015,Week 10,78526,GB,-10.5,10.5,DET,16,18,N,81435,0,58,57,0,Green Bay,KGRB,KGRB4232313
PHI2015,15-Nov-15,15/Nov/2015,15-Nov-2015,1:00,13,PHI,-6,MIA,39,U,49.5,2015,Week 10,69596,PHI,-6,6,MIA,19,20,N,69796,0,12,59,0,Philadelphia,KPHL,KPHL4232313
LAR2015,15-Nov-15,15/Nov/2015,15-Nov-2015,1:00,13,LAR,-7,CHI,50,O,42.5,2015,Week 10,58653,LAR,-7,7,JAX,13,37,Y,67277,0,20,72,1,St. Louis,KCPS,KCPS4232313
PIT2015,15-Nov-15,15/Nov/2015,15-Nov-2015,1:00,13,PIT,-7,CLE,39,U,43,2015,Week 10,64402,PIT,-7,7,CIN,30,9,Y,68400,0,14,60,0,Pittsburgh,KAGC,KAGC4232313
TBB2015,15-Nov-15,15/Nov/2015,15-Nov-2015,1:00,13,DAL,-1,TB,16,U,43.5,2015,Week 10,64113,TB,1,-1,JAX,10,6,Y,65890,0,17,77,0,Tampa,KTPF,KTPF4232313
BAL2015,15-Nov-15,15/Nov/2015,15-Nov-2015,1:00,13,BAL,-5,JAX,42,U,47,2015,Week 10,70837,BAL,-5,5,PHI,20,22,N,71008,0,17,63,0,Baltimore,KDMH,KDMH4232313
WAS2015,15-Nov-15,15/Nov/2015,15-Nov-2015,1:00,13,NO,-1,WAS,61,O,52,2015,Week 10,75086,WAS,1,-1,NE,47,14,Y,82000,0,18,62,0,Washington,KDCA,KDCA4232313
TEN2015,15-Nov-15,15/Nov/2015,15-Nov-2015,1:00,13,CAR,-3.5,TEN,37,U,43,2015,Week 10,63591,TEN,3.5,-3.5,JAX,10,27,Y,69143,0,16,60,0,Nashville,KBNA,KBNA4232313
MIN2015,8-Nov-15,08/Nov/2015,08-Nov-2015,1:00,13,MIN,-1,LAR,39,U,40,2015,Week 9,52406,MIN,-1,1,WAS,21,18,Y,50805,0,1,57,0,Minnesota,KSTP,KSTP4231613
NYJ2015,8-Nov-15,08/Nov/2015,08-Nov-2015,1:00,13,NYJ,-8,JAX,51,O,42.5,2015,Week 9,78160,NYJ,-8,8,MIN,28,23,N,82550,0,5,57,0,New York,KFRG,KFRG4231613
BUF2015,8-Nov-15,08/Nov/2015,08-Nov-2015,1:00,13,BUF,-4,MIA,50,O,44,2015,Week 9,70214,BUF,-4,4,OAK,33,17,Y,71870,0,42,47,0,Buffalo,KBUF,KBUF4231613
CAR2015,8-Nov-15,08/Nov/2015,08-Nov-2015,1:00,13,GB,-2.5,CAR,66,O,46,2015,Week 9,74461,CAR,2.5,-2.5,NYJ,37,29,Y,75419,0,19,53,0,Charlotte,KCLT,KCLT4231613
PIT2015,8-Nov-15,08/Nov/2015,08-Nov-2015,1:00,13,PIT,-6,OAK,73,O,48,2015,Week 9,65520,PIT,-6,6,CIN,38,35,N,68400,0,14,51,0,Pittsburgh,KAGC,KAGC4231613
NEP2015,8-Nov-15,08/Nov/2015,08-Nov-2015,1:00,13,NE,-13.5,WAS,37,U,51.5,2015,Week 9,66829,NE,-13.5,13.5,NO,27,10,Y,65878,0,13,54,0,Boston,KBOS,KBOS4231613
NOS2015,8-Nov-15,08/Nov/2015,08-Nov-2015,1:00,13,NO,-6.5,TEN,62,O,50,2015,Week 9,73075,NO,-6.5,6.5,ARI,28,34,N,73208,0,40,72,1,New Orleans,KNEW,KNEW4231613
HOU2015,1-Nov-15,01/Nov/2015,01-Nov-2015,1:00,13,HOU,-3.5,TEN,26,U,43,2015,Week 8,71630,HOU,-3.5,3.5,TEN,20,6,Y,71795,0,13,68,0,Houston,KHOU,KHOU4230913
CLE2015,1-Nov-15,01/Nov/2015,01-Nov-2015,1:00,13,ARI,-7,CLE,54,O,46,2015,Week 8,67431,CLE,7,-7,LAC,20,34,Y,67431,0,16,63,0,Cleveland,KBKL,KBKL4230913
CHI2015,1-Nov-15,01/Nov/2015,01-Nov-2015,1:00,13,MIN,-1.5,CHI,43,U,44,2015,Week 8,62311,CHI,1.5,-1.5,ATL,20,23,Y,61500,0,44,61,0,Chicago,KMDW,KMDW4230913
BAL2015,1-Nov-15,01/Nov/2015,01-Nov-2015,1:00,13,BAL,-4.5,LAC,55,O,50.5,2015,Week 8,70829,BAL,-4.5,4.5,CLE,29,26,N,71008,0,17,65,0,Baltimore,KDMH,KDMH4230913
PIT2015,1-Nov-15,01/Nov/2015,01-Nov-2015,1:00,13,PIT, PK,CIN,26,U,49.5,2015,Week 8,64750,PIT, PK,PK,ARI,10,16,PK,68400,0,14,63,0,Pittsburgh,KAGC,KAGC4230913
LAR2015,1-Nov-15,01/Nov/2015,01-Nov-2015,1:00,13,LAR,-8,SF,33,U,41,2015,Week 8,51207,LAR,-8,8,NO,27,6,Y,67277,0,20,72,1,St. Louis,KCPS,KCPS4230913
NOS2015,1-Nov-15,01/Nov/2015,01-Nov-2015,1:00,13,NO,-3,NYG,101,O,52,2015,Week 8,73019,NO,-3,3,MIA,52,49,N,73208,0,40,72,1,New Orleans,KNEW,KNEW4230913
