Key,ID,FullDate,Start(ET),Favorite,Underdog ATS,Underdog,Total,Covered O/U,O/U,Season,Week,Attendance,Home/Neutral,Home Line,Away Line,Visitor/Neutral,Home Pts,Visitor Pts, Home Covered,Capacity,New Stadium Season,Years in Stadium,Key,Weather Temperature,Dome,
20171126BUFKC,KCC2017,11/26/17,1:00,KC,-9,BUF,26,U,47,2017,Week 12,74929,KC,-9,9,BUF,10,16,N,76416,0,45,20171126BUFKC,47,0,Week 12KC2017
20191222OAKLAC,LAC2019,12/22/19,,LAC,-9,OAK,41,O,,2019,Week 16,25380,LAC,-9,9,OAK,17,24,N,30000,0,2,20191222OAKLAC,31,0,Week 16LAC2019
2019128WASGB,GBP2019,12/8/19,,GB,-9,WAS,35,O,,2019,Week 14,77296,GB,-9,9,WAS,20,15,N,81441,0,62,2019128WASGB,43,0,Week 14GB2019
20180930BUFGB,GBP2018,9/30/18,1:00,GB,-9,BUF,22,U,44,2018,Week 4,78312,GB,-9,9,BUF,22,0,Y,81441,0,61,20180930BUFGB,76,0,Week 4GB2018
2019129NYGPHI,PHI2019,12/9/19,,PHI,-9,NYG,40,U,47.5,2019,Week 14,69796,PHI,-9,9,NYG,23,17,N,69796,0,16,2019129NYGPHI,55,0,Week 14PHI2019
20170907KCNE,NEP2017,9/7/17,8:30,NE,-9,KC,69,O,42,2017,Week 1,65878,NE,-9,9,KC,27,42,Y,65878,0,15,20170907KCNE,71,0,Week 1NE2017
20171119WASNO,NOS2017,11/19/17,1:00,NO,-9,WAS,65,O,53,2017,Week 11,73138,NO,-9,9,WAS,34,31,N,73208,0,42,20171119WASNO,89,0,Week 11NO2017
20190922OAKMIN,MIN2019,9/22/19,1:00,MIN,-9,OAK,48,O,43.5,2019,Week 3,66738,MIN,-9,9,OAK,34,14,Y,66860,0,3,20190922OAKMIN,46,0,Week 3MIN2019
20191124CARNO,NOS2019,11/24/19,,NO,-9,CAR,65,O,,2019,Week 12,73068,NO,-9,9,CAR,34,31,N,73208,0,44,20191124CARNO,65,0,Week 12NO2019
20181216ARIATL,ATL2018,12/16/18,1:00,ATL,-9,ARI,54,O,43.5,2018,Week 15,72084,ATL,-9,9,ARI,40,14,Y,71000,0,1,20181216ARIATL,38,0,Week 15ATL2018
201013KCDEN,DEN2009,1/3/10,4:15,DEN,-9,KC,68,O,38,2009,Week 17,73725,DEN,-9,9,KC,24,44,Y,76125,0,8,201013KCDEN,48,0,Week 17DEN2009
20141102NYJKC,KCC2014,11/2/14,1:00,KC,-8.5,NYJ,34,U,41.5,2014,Week 9,74127,KC,-8.5,8.5,NYJ,24,10,Y,76416,0,42,20141102NYJKC,64,0,
20131103ATLCAR,CAR2013,11/3/13,1:00,CAR,-8.5,ATL,44,U,47,2013,Week 9,73720,CAR,-8.5,8.5,ATL,34,10,Y,73778,0,17,20131103ATLCAR,62,0,
20151213ATLCAR,CAR2015,12/13/15,1:00,CAR,-8.5,ATL,38,U,45.5,2015,Week 14,74420,CAR,-8.5,8.5,ATL,38,0,Y,75419,0,19,20151213ATLCAR,70,0,
20111212LARSEA,SEA2011,12/12/11,8:35,SEA,-8.5,LAR,43,O,38,2011,Week 14,66577,SEA,-8.5,8.5,LAR,30,13,Y,68740,0,9,20111212LARSEA,36,0,
20080921LARSEA,SEA2008,9/21/08,4:05,SEA,-8.5,LAR,50,O,44,2008,Week 3,68012,SEA,-8.5,8.5,LAR,37,13,Y,68740,0,6,20080921LARSEA,55,0,
20161204CARSEA,SEA2016,12/4/16,8:30,SEA,-8.5,CAR,47,O,44,2016,Week 13,69104,SEA,-8.5,8.5,CAR,40,7,Y,68740,0,14,20161204CARSEA,41,0,
20090928CARDAL,DAL2009,9/28/09,8:35,DAL,-8.5,CAR,28,U,48.5,2009,Week 3,90588,DAL,-8.5,8.5,CAR,21,7,Y,105000,1,0,20090928CARDAL,81,0,
20091122BUFJAX,JAC2009,11/22/09,1:00,JAX,-8.5,BUF,33,U,41,2009,Week 11,47757,JAX,-8.5,8.5,BUF,18,15,N,67164,0,14,20091122BUFJAX,72,0,
20071125BUFJAX,JAC2007,11/25/07,1:00,JAX,-8.5,BUF,50,O,37,2007,Week 12,64546,JAX,-8.5,8.5,BUF,36,14,Y,67164,0,12,20071125BUFJAX,60,0,
20120909LARDET,DET2012,9/9/12,1:00,DET,-8.5,LAR,50,O,46.5,2012,Week 1,62315,DET,-8.5,8.5,LAR,27,23,N,65000,0,10,20120909LARDET,72,DOME,
20091108WASATL,ATL2009,11/8/09,1:00,ATL,-8.5,WAS,48,O,41,2009,Week 9,67982,ATL,-8.5,8.5,WAS,31,17,Y,71228,0,17,20091108WASATL,72,DOME,
20091227CARNYG,NYG2009,12/27/09,1:00,NYG,-8.5,CAR,50,O,42.5,2009,Week 16,78809,NYG,-8.5,8.5,CAR,9,41,Y,80242,0,33,20091227CARNYG,49,0,
20081102DALNYG,NYG2008,11/2/08,4:15,NYG,-8.5,DAL,49,O,42,2008,Week 9,78826,NYG,-8.5,8.5,DAL,35,14,Y,80242,0,32,20081102DALNYG,47,0,
20081026LARNE,NEP2008,10/26/08,1:00,NE,-8.5,LAR,39,U,41,2008,Week 8,68756,NE,-8.5,8.5,LAR,23,16,N,68756,0,6,20081026LARNE,61,0,
20101212CINPIT,PIT2010,12/12/10,1:00,PIT,-8.5,CIN,30,U,39.5,2010,Week 14,57501,PIT,-8.5,8.5,CIN,23,7,Y,65050,0,9,20101212CINPIT,41,Rain,
20141228DETGB,GBP2014,12/28/14,4:25,GB,-8.5,DET,50,O,47,2014,Week 17,78408,GB,-8.5,8.5,DET,30,20,Y,80750,0,57,20141228DETGB,25,0,
20131020CLEGB,GBP2013,10/20/13,4:25,GB,-8.5,CLE,44,U,45.5,2013,Week 7,77804,GB,-8.5,8.5,CLE,31,13,Y,80750,0,56,20131020CLEGB,46,0,
20120923KCNO,NOS2012,9/23/12,1:00,NO,-8.5,KC,51,U,51.5,2012,Week 3,72226,NO,-8.5,8.5,KC,24,27,N,73208,0,37,20120923KCNO,72,DOME,
20111106TBNO,NOS2011,11/6/11,1:00,NO,-8.5,TB,43,U,51,2011,Week 9,73043,NO,-8.5,8.5,TB,27,16,Y,73208,0,36,20111106TBNO,72,DOME,
20111204DETNO,NOS2011,12/4/11,8:30,NO,-8.5,DET,48,U,55.5,2011,Week 13,73042,NO,-8.5,8.5,DET,31,17,Y,73208,0,36,20111204DETNO,72,DOME,
20120909WASNO,NOS2012,9/9/12,1:00,NO,-8.5,WAS,72,O,50,2012,Week 1,72180,NO,-8.5,8.5,WAS,32,40,N,73208,0,37,20120909WASNO,72,DOME,
20161127JAXBUF,BUF2016,11/27/16,1:00,BUF,-8.5,JAX,49,O,44,2016,Week 12,67849,BUF,-8.5,8.5,JAX,28,21,N,71608,0,43,20161127JAXBUF,38,0,
20121230OAKLAC,LAC2012,12/30/12,4:25,LAC,-8.5,OAK,45,O,41.5,2012,Week 17,66486,LAC,-8.5,8.5,OAK,24,21,N,70561,0,45,20121230OAKLAC,54,0,
20071007TBIND,IND2007,10/7/07,4:05,IND,-8.5,TB,47,O,45,2007,Week 5,57202,IND,-8.5,8.5,TB,33,14,Y,55531,0,23,20071007TBIND,72,DOME,
20141228JAXHOU,HOU2014,12/28/14,1:00,HOU,-8.5,JAX,40,O,38.5,2014,Week 17,71777,HOU,-8.5,8.5,JAX,23,17,N,71795,0,12,20141228JAXHOU,43,Rain,
20091004OAKHOU,HOU2009,10/4/09,1:00,HOU,-8.5,OAK,35,U,42.5,2009,Week 4,70291,HOU,-8.5,8.5,OAK,29,6,Y,71054,0,7,20091004OAKHOU,72,DOME,
20110911INDHOU,HOU2011,9/11/11,1:00,HOU,-8.5,IND,41,U,44.5,2011,Week 1,71444,HOU,-8.5,8.5,IND,34,7,Y,71054,0,9,20110911INDHOU,92,0,
20111204KCCHI,CHI2011,12/4/11,1:00,CHI,-8.5,KC,13,U,35.5,2011,Week 13,61973,CHI,-8.5,8.5,KC,3,10,N,61500,0,40,20111204KCCHI,46,Rain,
20081123OAKDEN,DEN2008,11/23/08,4:05,DEN,-8.5,OAK,41,U,43.5,2008,Week 12,76067,DEN,-8.5,8.5,OAK,10,31,Y,76125,0,7,20081123OAKDEN,41,0,
20161024HOUDEN,DEN2016,10/24/16,8:30,DEN,-8.5,HOU,36,U,40,2016,Week 7,76865,DEN,-8.5,8.5,HOU,27,9,Y,76125,0,15,20161024HOUDEN,66,0,
20140907INDDEN,DEN2014,9/7/14,8:30,DEN,-8.5,IND,55,O,54,2014,Week 1,76939,DEN,-8.5,8.5,IND,31,24,N,76125,0,13,20140907INDDEN,70,0,
20141005ARIDEN,DEN2014,10/5/14,4:05,DEN,-8.5,ARI,61,O,47.5,2014,Week 5,76895,DEN,-8.5,8.5,ARI,41,20,Y,76125,0,13,20141005ARIDEN,72,0,
20091115SEAARI,ARI2009,11/15/09,4:15,ARI,-8.5,SEA,51,O,46.5,2009,Week 10,62278,ARI,-8.5,8.5,SEA,31,20,Y,63400,0,3,20091115SEAARI,72,DOME,
20191013SFLAR,LAR2019,10/13/19,,LAR,-8.5,SF,27,O,,2019,Week 6,75695,LAR,-8.5,8.5,SF,7,20,Y,77500,0,3,20191013SFLAR,56,0,Week 6LAR2019
20171105WASSEA,SEA2017,11/5/17,4:05,SEA,-8.5,WAS,31,U,44.5,2017,Week 9,68927,SEA,-8.5,8.5,WAS,14,17,N,68740,0,15,20171105WASSEA,72,0,Week 9SEA2017
20171001BUFATL,ATL2017,10/1/17,1:00,ATL,-8.5,BUF,40,U,48.5,2017,Week 4,71273,ATL,-8.5,8.5,BUF,17,23,N,71000,1,0,20171001BUFATL,51,0,Week 4ATL2017
20171029CHINO,NOS2017,10/29/17,1:00,NO,-8.5,CHI,32,U,46,2017,Week 8,73192,NO,-8.5,8.5,CHI,20,12,N,73208,0,42,20171029CHINO,76,0,Week 8NO2017
20181216TBBAL,BAL2018,12/16/18,1:00,BAL,-8.5,TB,32,U,44.5,2018,Week 15,70031,BAL,-8.5,8.5,TB,20,12,N,71008,0,20,20181216TBBAL,23,0,Week 15BAL2018
201112TENIND,IND2010,1/2/11,4:15,IND,-8.5,TEN,43,U,48,2010,Week 17,67188,IND,-8.5,8.5,TEN,23,20,N,67000,0,2,201112TENIND,30,0,Week 17IND2010
20181028NYJCHI,CHI2018,10/28/18,1:00,CHI,-8.5,NYJ,34,U,42,2018,Week 8,61397,CHI,-8.5,8.5,NYJ,24,10,Y,61500,0,47,20181028NYJCHI,29,0,Week 8CHI2018
20170917MINPIT,PIT2017,9/17/17,1:00,PIT,-8.5,MIN,35,U,43,2017,Week 2,65971,PIT,-8.5,8.5,MIN,26,9,Y,68400,0,16,20170917MINPIT,43,0,Week 2PIT2017
20181125MIAIND,IND2018,11/25/18,4:25,IND,-8.5,MIA,51,U,52.5,2018,Week 12,57069,IND,-8.5,8.5,MIA,27,24,N,67000,0,10,20181125MIAIND,86,0,Week 12IND2018
20191027CLENE,NEP2019,10/27/19,,NE,-8.5,CLE,40,O,,2019,Week 8,65878,NE,-8.5,8.5,CLE,27,13,Y,65878,0,17,20191027CLENE,72,0,Week 8NE2019
20181028CLEPIT,PIT2018,10/28/18,1:00,PIT,-8.5,CLE,51,O,47.5,2018,Week 8,63780,PIT,-8.5,8.5,CLE,33,18,Y,68400,0,17,20181028CLEPIT,80,0,Week 8PIT2018
20191117ARISF,SFN2019,11/17/19,,SF,-8.5,ARI,62,O,,2019,Week 11,69419,SF,-8.5,8.5,ARI,36,26,Y,75000,0,5,20191117ARISF,39,0,Week 11SF2019
20191020OAKGB,GBP2019,10/20/19,,GB,-8.5,OAK,66,O,,2019,Week 7,78160,GB,-8.5,8.5,OAK,42,24,Y,81441,0,62,20191020OAKGB,54,0,Week 7GB2019
2019128SFNO,NOS2019,12/8/19,,NO,-8.5,SF,94,O,,2019,Week 14,73038,NO,-8.5,8.5,SF,46,48,N,73208,0,44,2019128SFNO,73,0,Week 14NO2019
20101205DENKC,KCC2010,12/5/10,1:00,KC,-8,DEN,16,U,48,2010,Week 13,67267,KC,-8,8,DEN,10,6,N,76416,0,38,20101205DENKC,26,0,
20061119OAKKC,KCC2006,11/19/06,1:00,KC,-8,OAK,30,U,36,2006,Week 11,78097,KC,-8,8,OAK,17,13,N,79451,0,34,20061119OAKKC,34,0,
20131013OAKKC,KCC2013,10/13/13,1:00,KC,-8,OAK,31,U,41,2013,Week 6,76394,KC,-8,8,OAK,24,7,Y,76416,0,41,20131013OAKKC,70,0,
20061008CLECAR,CAR2006,10/8/06,1:00,CAR,-8,CLE,32,U,38,2006,Week 5,73520,CAR,-8,8,CLE,20,12,N,73298,0,10,20061008CLECAR,58,0,
20081214DENCAR,CAR2008,12/14/08,4:15,CAR,-8,DEN,40,U,48,2008,Week 15,73690,CAR,-8,8,DEN,30,10,Y,73778,0,12,20081214DENCAR,39,0,
20111224TBCAR,CAR2011,12/24/11,1:00,CAR,-8,TB,64,O,48.5,2011,Week 16,70363,CAR,-8,8,TB,48,16,Y,73778,0,15,20111224TBCAR,51,0,
20121018SEASF,SFN2012,10/18/12,8:25,SF,-8,SEA,19,U,37.5,2012,Week 7,69732,SF,-8,8,SEA,13,6,N,69732,0,41,20121018SEASF,80,0,
20071021LARSEA,SEA2007,10/21/07,4:15,SEA,-8,LAR,39,U,39.5,2007,Week 7,68164,SEA,-8,8,LAR,33,6,Y,68740,0,5,20071021LARSEA,50,0,
20151101SFLAR,LAR2015,11/1/15,1:00,LAR,-8,SF,33,U,41,2015,Week 8,51207,LAR,-8,8,SF,27,6,Y,67277,0,20,20151101SFLAR,72,DOME,
20071021ARIWAS,WAS2007,10/21/07,1:00,WAS,-8,ARI,40,O,35.5,2007,Week 7,85640,WAS,-8,8,ARI,21,19,N,91665,0,10,20071021ARIWAS,65,0,
20101128CARCLE,CLE2010,11/28/10,1:00,CLE,-8,CAR,47,O,37.5,2010,Week 12,64463,CLE,-8,8,CAR,24,23,N,73200,0,11,20101128CARCLE,37,0,
20141214MINDET,DET2014,12/14/14,4:25,DET,-8,MIN,30,U,42,2014,Week 15,62490,DET,-8,8,MIN,16,14,N,65000,0,12,20141214MINDET,72,DOME,
20110918KCDET,DET2011,9/18/11,1:00,DET,-8,KC,51,O,45,2011,Week 2,60040,DET,-8,8,KC,48,3,Y,65000,0,9,20110918KCDET,72,DOME,
20061112CLEATL,ATL2006,11/12/06,1:00,ATL,-8,CLE,30,U,42,2006,Week 10,70793,ATL,-8,8,CLE,13,17,N,71228,0,14,20061112CLEATL,72,DOME,
20151101TBATL,ATL2015,11/1/15,1:00,ATL,-8,TB,43,U,47.5,2015,Week 8,70524,ATL,-8,8,TB,20,23,N,71228,0,23,20151101TBATL,72,DOME,
20091227BUFATL,ATL2009,12/27/09,1:00,ATL,-8,BUF,34,U,40,2009,Week 16,68887,ATL,-8,8,BUF,31,3,Y,71228,0,17,20091227BUFATL,72,DOME,
20091025ARINYG,NYG2009,10/25/09,8:20,NYG,-8,ARI,41,U,47,2009,Week 7,78299,NYG,-8,8,ARI,17,24,N,80242,0,33,20091025ARINYG,60,0,
20081214BUFNYJ,NYJ2008,12/14/08,1:00,NYJ,-8,BUF,58,O,41.5,2008,Week 15,78548,NYJ,-8,8,BUF,31,27,N,80242,0,24,20081214BUFNYJ,36,0,
20151029MIANE,NEP2015,10/29/15,8:25,NE,-8,MIA,43,U,51.5,2015,Week 8,66829,NE,-8,8,MIA,36,7,Y,65878,0,13,20151029MIANE,53,0,
20081221ARINE,NEP2008,12/21/08,1:00,NE,-8,ARI,54,O,41.5,2008,Week 16,68756,NE,-8,8,ARI,47,7,Y,68756,0,6,20081221ARINE,27,0,
20061203TBPIT,PIT2006,12/3/06,4:15,PIT,-8,TB,23,U,40.5,2006,Week 13,59843,PIT,-8,8,TB,20,3,Y,64450,0,5,20061203TBPIT,32,0,
20151126CHIGB,GBP2015,11/26/15,8:30,GB,-8,CHI,30,U,45,2015,Week 12,78488,GB,-8,8,CHI,13,17,N,81435,0,58,20151126CHIGB,35,Rain,
20061029JAXPHI,PHI2006,10/29/06,1:00,PHI,-8,JAX,19,U,38.5,2006,Week 8,69249,PHI,-8,8,JAX,6,13,N,69796,0,3,20061029JAXPHI,49,0,
20110925NYGPHI,PHI2011,9/25/11,1:00,PHI,-8,NYG,45,U,46.5,2011,Week 3,69144,PHI,-8,8,NYG,16,29,Y,69796,0,8,20110925NYGPHI,79,0,
20111107CHIPHI,PHI2011,11/7/11,8:35,PHI,-8,CHI,54,O,47.5,2011,Week 9,69144,PHI,-8,8,CHI,24,30,N,69796,0,8,20111107CHIPHI,51,0,
20061112WASPHI,PHI2006,11/12/06,1:00,PHI,-8,WAS,30,U,41.5,2006,Week 10,69143,PHI,-8,8,WAS,27,3,Y,69796,0,3,20061112WASPHI,59,0,
20101202HOUPHI,PHI2010,12/2/10,8:20,PHI,-8,HOU,58,O,51,2010,Week 13,69144,PHI,-8,8,HOU,34,24,Y,69796,0,7,20101202HOUPHI,37,0,
20141116CINNO,NOS2014,11/16/14,1:00,NO,-8,CIN,37,U,51.5,2014,Week 11,73073,NO,-8,8,CIN,10,27,Y,73208,0,39,20141116CINNO,72,DOME,
20161127LARNO,NOS2016,11/27/16,1:00,NO,-8,LAR,70,O,45,2016,Week 12,73067,NO,-8,8,LAR,49,21,Y,73208,0,41,20161127LARNO,72,DOME,
20141130WASIND,IND2014,11/30/14,1:00,IND,-8,WAS,76,O,49,2014,Week 13,65352,IND,-8,8,WAS,49,27,Y,67000,0,6,20141130WASIND,72,DOME,
20081026OAKBAL,BAL2008,10/26/08,1:00,BAL,-8,OAK,39,O,35,2008,Week 8,71254,BAL,-8,8,OAK,29,10,Y,71008,0,10,20081026OAKBAL,52,0,
20101010DENBAL,BAL2010,10/10/10,1:00,BAL,-8,DEN,48,O,39.5,2010,Week 5,71246,BAL,-8,8,DEN,31,17,Y,71008,0,12,20101010DENBAL,70,0,
20151108JAXNYJ,NYJ2015,11/8/15,1:00,NYJ,-8,JAX,51,O,42.5,2015,Week 9,78160,NYJ,-8,8,JAX,28,23,N,82550,0,5,20151108JAXNYJ,57,0,
20151213TENNYJ,NYJ2015,12/13/15,1:00,NYJ,-8,TEN,38,U,43,2015,Week 14,78160,NYJ,-8,8,TEN,30,8,Y,82550,0,5,20151213TENNYJ,65,0,
20121007CLENYG,NYG2012,10/7/12,1:00,NYG,-8,CLE,68,O,43.5,2012,Week 5,79911,NYG,-8,8,CLE,41,27,Y,82550,0,2,20121007CLENYG,52,0,
20071223NYJTEN,TEN2007,12/23/07,4:15,TEN,-8,NYJ,16,U,37,2007,Week 16,69143,TEN,-8,8,NYJ,10,6,N,69143,0,8,20071223NYJTEN,46,0,
20111224JAXTEN,TEN2011,12/24/11,1:00,TEN,-8,JAX,40,O,38.5,2011,Week 16,69143,TEN,-8,8,JAX,23,17,N,69143,0,12,20111224JAXTEN,47,0,
20101219DENOAK,OAK2010,12/19/10,4:15,OAK,-8,DEN,62,O,41.5,2010,Week 15,44246,OAK,-8,8,DEN,39,23,Y,63132,0,44,20101219DENOAK,55,Rain,
20080922NYJLAC,LAC2008,9/22/08,8:35,LAC,-8,NYJ,77,O,46.5,2008,Week 3,68922,LAC,-8,8,NYJ,48,29,Y,70561,0,41,20080922NYJLAC,67,0,
20061022WASIND,IND2006,10/22/06,4:15,IND,-8,WAS,58,O,47.5,2006,Week 7,57274,IND,-8,8,WAS,36,22,Y,55531,0,22,20061022WASIND,72,DOME,
20121202TBDEN,DEN2012,12/2/12,4:05,DEN,-8,TB,54,O,50,2012,Week 13,76432,DEN,-8,8,TB,31,23,N,76125,0,11,20121202TBDEN,64,0,
20081109SEAMIA,MIA2008,11/9/08,1:00,MIA,-8,SEA,40,U,41.5,2008,Week 10,64862,MIA,-8,8,SEA,21,19,N,75540,0,21,20081109SEAMIA,75,0,
20181230CARNO,NOS2018,12/30/18,1:00,NO,-8,CAR,47,O,41.5,2018,Week 17,73028,NO,-8,8,CAR,14,33,Y,73208,0,43,20181230CARNO,28,0,Week 17NO2018
20191110DETCHI,CHI2019,11/10/19,,CHI,-8,DET,33,O,,2019,Week 10,61758,CHI,-8,8,DET,20,13,N,61500,0,48,20191110DETCHI,79,0,Week 10CHI2019
2019128DETMIN,MIN2019,12/8/19,,MIN,-8,DET,27,O,,2019,Week 14,66776,MIN,-8,8,DET,20,7,Y,66860,0,3,2019128DETMIN,70,0,Week 14MIN2019
20171127HOUBAL,BAL2017,11/27/17,8:30,BAL,-8,HOU,39,U,39.5,2017,Week 12,70357,BAL,-8,8,HOU,23,16,N,71008,0,19,20171127HOUBAL,64,0,Week 12BAL2017
20171231ARISEA,SEA2017,12/31/17,4:25,SEA,-8,ARI,50,O,38,2017,Week 17,69078,SEA,-8,8,ARI,24,26,N,68740,0,15,20171231ARISEA,28,0,Week 17SEA2017
20171231CINBAL,BAL2017,12/31/17,4:25,BAL,-8,CIN,58,O,39.5,2017,Week 17,70507,BAL,-8,8,CIN,27,31,N,71008,0,19,20171231CINBAL,53,0,Week 17BAL2017
2019128CINCLE,CLE2019,12/8/19,,CLE,-8,CIN,46,O,,2019,Week 14,67431,CLE,-8,8,CIN,27,19,N,67895,0,20,2019128CINCLE,62,0,Week 14CLE2019
20191124MIACLE,CLE2019,11/24/19,,CLE,-8,MIA,65,O,,2019,Week 12,67431,CLE,-8,8,MIA,41,24,Y,67895,0,20,20191124MIACLE,59,0,Week 12CLE2019
20171113MIACAR,CAR2017,11/13/17,8:30,CAR,-8,MIA,66,O,38.5,2017,Week 10,72790,CAR,-8,8,MIA,45,21,Y,75523,0,21,20171113MIACAR,87,0,Week 10CAR2017
20180909BUFBAL,BAL2018,9/9/18,1:00,BAL,-8,BUF,50,O,38.5,2018,Week 1,70591,BAL,-8,8,BUF,47,3,Y,71008,0,20,20180909BUFBAL,67,0,Week 1BAL2018
201013INDBUF,BUF2009,1/3/10,1:00,BUF,-8,IND,37,O,32,2009,Week 17,69848,BUF,-8,8,IND,30,7,Y,73079,0,36,201013INDBUF,25,0,Week 17BUF2009
201013NEHOU,HOU2009,1/3/10,1:00,HOU,-8,NE,58,O,46.5,2009,Week 17,71029,HOU,-8,8,NE,34,24,Y,71054,0,7,201013NEHOU,26,0,Week 17HOU2009
201013NYGMIN,MIN2009,1/3/10,1:00,MIN,-8,NYG,51,O,48,2009,Week 17,63854,MIN,-8,8,NYG,44,7,Y,64121,0,27,201013NYGMIN,33,0,Week 17MIN2009
20131222INDKC,KCC2013,12/22/13,1:00,KC,-7.5,IND,30,U,47,2013,Week 16,75396,KC,-7.5,7.5,IND,7,23,Y,76416,0,41,20131222INDKC,25,0,
20101017OAKSF,SFN2010,10/17/10,4:05,SF,-7.5,OAK,26,U,41,2010,Week 6,69732,SF,-7.5,7.5,OAK,17,9,Y,69732,0,39,20101017OAKSF,59,0,
20131201LARSF,SFN2013,12/1/13,4:05,SF,-7.5,LAR,36,U,40.5,2013,Week 13,69732,SF,-7.5,7.5,LAR,23,13,Y,69732,0,42,20131201LARSF,66,Fog,
20141123ARISEA,SEA2014,11/23/14,4:05,SEA,-7.5,ARI,22,U,41.5,2014,Week 12,68327,SEA,-7.5,7.5,ARI,19,3,Y,68740,0,12,20141123ARISEA,57,0,
20090913LARSEA,SEA2009,9/13/09,4:15,SEA,-7.5,LAR,28,U,41,2009,Week 1,67610,SEA,-7.5,7.5,LAR,28,0,Y,68740,0,7,20090913LARSEA,74,0,
20071209ARISEA,SEA2007,12/9/07,4:05,SEA,-7.5,ARI,63,O,44.5,2007,Week 14,68193,SEA,-7.5,7.5,ARI,42,21,Y,68740,0,5,20071209ARISEA,33,0,
20120923TBDAL,DAL2012,9/23/12,1:00,DAL,-7.5,TB,26,U,45.5,2012,Week 3,81984,DAL,-7.5,7.5,TB,16,10,N,105000,0,3,20120923TBDAL,88,0,
20070909TENJAX,JAC2007,9/9/07,1:00,JAX,-7.5,TEN,23,U,39,2007,Week 1,65437,JAX,-7.5,7.5,TEN,10,13,N,67164,0,12,20070909TENJAX,80,0,
20161002CLEWAS,WAS2016,10/2/16,1:00,WAS,-7.5,CLE,51,O,48,2016,Week 4,76249,WAS,-7.5,7.5,CLE,31,20,Y,82000,0,19,20161002CLEWAS,70,0,
20161211CHIDET,DET2016,12/11/16,1:00,DET,-7.5,CHI,37,U,42,2016,Week 14,61726,DET,-7.5,7.5,CHI,20,17,N,65000,0,14,20161211CHIDET,72,DOME,
20061001ARIATL,ATL2006,10/1/06,1:00,ATL,-7.5,ARI,42,O,40.5,2006,Week 4,68981,ATL,-7.5,7.5,ARI,32,10,Y,71228,0,14,20061001ARIATL,72,DOME,
20081130DENNYJ,NYJ2008,11/30/08,4:15,NYJ,-7.5,DEN,51,O,48,2008,Week 13,78809,NYJ,-7.5,7.5,DEN,17,34,Y,80242,0,24,20081130DENNYJ,40,0,
20161113SEANE,NEP2016,11/13/16,8:30,NE,-7.5,SEA,55,O,49.5,2016,Week 10,66829,NE,-7.5,7.5,SEA,24,31,N,65878,0,14,20161113SEANE,45,0,
20111009NYJNE,NEP2011,10/9/11,4:15,NE,-7.5,NYJ,51,O,50.5,2011,Week 5,68756,NE,-7.5,7.5,NYJ,30,21,Y,68756,0,9,20111009NYJNE,84,0,
20131229BUFNE,NEP2013,12/29/13,4:25,NE,-7.5,BUF,54,O,46.5,2013,Week 17,68756,NE,-7.5,7.5,BUF,34,20,Y,68756,0,11,20131229BUFNE,41,Rain | Fog,
20161016CINNE,NEP2016,10/16/16,1:00,NE,-7.5,CIN,52,O,48.5,2016,Week 6,66829,NE,-7.5,7.5,CIN,35,17,Y,65878,0,14,20161016CINNE,66,0,
20121209LACPIT,PIT2012,12/9/12,1:00,PIT,-7.5,LAC,58,O,38,2012,Week 14,61359,PIT,-7.5,7.5,LAC,24,34,Y,65500,0,11,20121209LACPIT,51,0,
20140928TBPIT,PIT2014,9/28/14,1:00,PIT,-7.5,TB,51,O,45,2014,Week 4,62910,PIT,-7.5,7.5,TB,24,27,N,65500,0,13,20140928TBPIT,73,0,
20151220DENPIT,PIT2015,12/20/15,4:25,PIT,-7.5,DEN,61,O,45.5,2015,Week 15,67234,PIT,-7.5,7.5,DEN,34,27,N,68400,0,14,20151220DENPIT,36,0,
20121202MINGB,GBP2012,12/2/12,1:00,GB,-7.5,MIN,37,U,47,2012,Week 13,70567,GB,-7.5,7.5,MIN,23,14,Y,73094,0,55,20121202MINGB,45,0,
20090920CINGB,GBP2009,9/20/09,1:00,GB,-7.5,CIN,55,O,42,2009,Week 2,70678,GB,-7.5,7.5,CIN,24,31,N,72928,0,52,20090920CINGB,68,0,
20161020CHIGB,GBP2016,10/20/16,8:25,GB,-7.5,CHI,36,U,46.5,2016,Week 7,78217,GB,-7.5,7.5,CHI,26,10,Y,81435,0,59,20161020CHIGB,47,0,
20161106INDGB,GBP2016,11/6/16,4:25,GB,-7.5,IND,57,O,52,2016,Week 9,78437,GB,-7.5,7.5,IND,26,31,N,81435,0,59,20161106INDGB,67,0,
20120930NOGB,GBP2012,9/30/12,4:25,GB,-7.5,NO,55,O,54,2012,Week 4,70571,GB,-7.5,7.5,NO,28,27,N,73094,0,55,20120930NOGB,65,0,
20140914NYJGB,GBP2014,9/14/14,4:25,GB,-7.5,NYJ,55,O,46.5,2014,Week 2,78041,GB,-7.5,7.5,NYJ,31,24,N,80750,0,57,20140914NYJGB,63,0,
20101107DALGB,GBP2010,11/7/10,8:25,GB,-7.5,DAL,52,O,46,2010,Week 9,70913,GB,-7.5,7.5,DAL,45,7,Y,72928,0,53,20101107DALGB,43,0,
20091220SFPHI,PHI2009,12/20/09,4:15,PHI,-7.5,SF,40,U,41,2009,Week 15,69144,PHI,-7.5,7.5,SF,27,13,Y,69796,0,6,20091220SFPHI,34,0,
