FullDate,Month,Day,Year,Season,Start (ET),Visitor/Neutral,Visitor Pts,Home/Neutral,Home Pts,OTGames,Attendance,Notes,Season,Month,Covered Line,Away ATS,Home ATS,CoveredO/U,O/U,Date,Key,Capacity,New Stadium Season,Years in Stadium
3/22/2019,3,22,2019,2019,7:30p,LAC,110,CLE,108,,"19,432",,2019,March,Y,-6.5,6.5,U,226.5,Fri,CLE2019,19432,0,24
3/21/2019,3,21,2019,2019,10:30p,IND,89,GSW,112,,"19,596",,2019,March,Y,10.5,-10.5,U,218.5,Thu,GSW2019,18064,0,0
3/21/2019,3,21,2019,2019,7:00p,MIN,106,CHA,113,,"15,576",,2019,March,Y,6,-6,U,223.5,Thu,CHA2019,19077,0,13
3/21/2019,3,21,2019,2019,7:30p,UTA,114,ATL,117,,"15,569",,2019,March,Y,-7.5,7.5,O,226,Thu,ATL2019,16600,0,19
3/21/2019,3,21,2019,2019,7:00p,DEN,113,WAS,108,,"15,986",,2019,March,Y,-8.5,8.5,U,229.5,Thu,WAS2019,20356,0,21
3/20/2019,3,20,2019,2019,7:30p,UTA,137,NYK,116,,"18,530",,2019,March,N,-12.5,12.5,O,210.5,Wed,NYK2019,19812,0,50
3/20/2019,3,20,2019,2019,10:00p,DAL,118,POR,126,,"19,803",,2019,March,N,10,-10,O,217.5,Wed,POR2019,19393,0,23
3/20/2019,3,20,2019,2019,7:00p,NOP,96,ORL,119,,"17,005",,2019,March,Y,8.5,-8.5,U,224,Wed,ORL2019,18846,0,8
3/20/2019,3,20,2019,2019,7:00p,BOS,115,PHI,118,,"20,606",,2019,March,N,3.5,-3.5,O,224,Wed,PHI2019,20478,0,22
3/20/2019,3,20,2019,2019,7:00p,MIL,102,CLE,107,,"19,432",,2019,March,Y,-6,6,U,225.5,Wed,CLE2019,19432,0,24
3/20/2019,3,20,2019,2019,9:30p,TOR,123,OKC,114,OT,"18,203",,2019,March,N,5,-5,O,227.5,Wed,OKC2019,18203,0,10
3/20/2019,3,20,2019,2019,8:00p,WAS,120,CHI,126,OT,"19,470",,2019,March,Y,-4,4,O,229.5,Wed,CHI2019,20917,0,24
3/19/2019,3,19,2019,2019,10:30p,IND,109,LAC,115,,"16,043",,2019,March,Y,5.5,-5.5,O,219.5,Tue,LAC2019,19060,0,19
3/19/2019,3,19,2019,2019,7:00p,PHI,118,CHA,114,,"16,411",,2019,March,N,1,-1,O,223,Tue,CHA2019,19077,0,13
3/19/2019,3,19,2019,2019,8:00p,LAL,101,MIL,115,,"17,879",,2019,March,Y,11,-11,U,228.5,Tue,MIL2019,17341,0,0
3/19/2019,3,19,2019,2019,7:30p,HOU,121,ATL,105,,"16,293",,2019,March,N,-7.5,7.5,U,232.5,Tue,ATL2019,16600,0,19
3/18/2019,3,18,2019,2019,8:00p,MIA,116,OKC,107,,"18,203",,2019,March,N,5.5,-5.5,O,210,Mon,OKC2019,18203,0,10
3/18/2019,3,18,2019,2019,10:30p,IND,98,POR,106,,"19,393",,2019,March,Y,4.5,-4.5,U,211,Mon,POR2019,19393,0,23
3/18/2019,3,18,2019,2019,7:00p,DET,119,CLE,126,,"18,465",,2019,March,Y,-6.5,6.5,O,211.5,Mon,CLE2019,19432,0,24
3/18/2019,3,18,2019,2019,7:30p,NYK,92,TOR,128,,"19,800",,2019,March,Y,12.5,-12.5,O,214,Mon,TOR2019,19800,0,23
3/18/2019,3,18,2019,2019,7:30p,DEN,114,BOS,105,,"18,624",,2019,March,N,4,-4,U,221,Mon,BOS2019,18624,0,23
3/18/2019,3,18,2019,2019,7:00p,UTA,116,WAS,95,,"15,637",,2019,March,N,-5.5,5.5,U,227,Mon,WAS2019,20356,0,21
3/17/2019,3,17,2019,2019,1:00p,CHA,75,MIA,93,,"19,600",,2019,March,Y,3,-3,U,210,Sun,MIA2019,19600,0,19
3/17/2019,3,17,2019,2019,4:00p,TOR,107,DET,110,,"19,277",,2019,March,Y,1.5,-1.5,O,215,Sun,DET2019,20332,0,1
3/17/2019,3,17,2019,2019,12:00p,LAL,123,NYK,124,,"19,812",,2019,March,Y,-4.5,4.5,O,220.5,Sun,NYK2019,19812,0,50
3/17/2019,3,17,2019,2019,6:00p,ATL,91,ORL,101,,"18,045",,2019,March,Y,8.5,-8.5,U,225,Sun,ORL2019,18846,0,8
3/17/2019,3,17,2019,2019,3:30p,PHI,130,MIL,125,,"18,148",,2019,March,N,6,-6,O,230,Sun,MIL2019,17341,0,0
3/17/2019,3,17,2019,2019,9:00p,BKN,116,LAC,119,,"17,247",,2019,March,N,5.5,-5.5,O,230.5,Sun,LAC2019,19060,0,19
3/16/2019,3,16,2019,2019,9:00p,IND,100,DEN,102,,"19,856",,2019,March,N,7,-7,U,214.5,Sat,DEN2019,19520,0,19
3/16/2019,3,16,2019,2019,9:00p,BKN,98,UTA,114,,"18,306",,2019,March,Y,9,-9,U,219,Sat,UTA2019,18306,0,27
3/16/2019,3,16,2019,2019,7:00p,MEM,128,WAS,135,,"19,750",,2019,March,Y,1.5,-1.5,O,225,Sat,WAS2019,20356,0,21
3/16/2019,3,16,2019,2019,8:30p,GSW,110,OKC,88,,"18,203",,2019,March,N,2,-2,U,228.5,Sat,OKC2019,18203,0,10
3/16/2019,3,16,2019,2019,12:30p,ATL,120,BOS,129,,"18,624",,2019,March,N,10.5,-10.5,O,232.5,Sat,BOS2019,18624,0,23
3/15/2019,3,15,2019,2019,7:00p,LAL,97,DET,111,,"20,768",,2019,March,Y,13,-13,U,216,Fri,DET2019,20332,0,1
3/15/2019,3,15,2019,2019,8:00p,MIL,113,MIA,98,,"19,600",,2019,March,N,-5,5,U,220.5,Fri,MIA2019,19600,0,19
3/15/2019,3,15,2019,2019,10:30p,CHI,121,LAC,128,,"17,404",,2019,March,N,9,-9,O,229.5,Fri,LAC2019,19060,0,19
3/15/2019,3,15,2019,2019,7:00p,SAC,114,PHI,123,,"20,704",,2019,March,N,10.5,-10.5,O,233.5,Fri,PHI2019,20478,0,22
3/15/2019,3,15,2019,2019,7:00p,CHA,116,WAS,110,,"19,520",,2019,March,N,3,-3,U,234,Fri,WAS2019,20356,0,21
3/14/2019,3,14,2019,2019,7:00p,CLE,91,ORL,120,,"18,091",,2019,March,Y,8.5,-8.5,U,212.5,Thu,ORL2019,18846,0,8
3/14/2019,3,14,2019,2019,7:00p,OKC,106,IND,108,,"16,656",,2019,March,Y,1.5,-1.5,U,218,Thu,IND2019,17923,0,19
3/14/2019,3,14,2019,2019,10:30p,DAL,99,DEN,100,,"19,520",,2019,March,N,11.5,-11.5,U,220.5,Thu,DEN2019,19520,0,19
3/14/2019,3,14,2019,2019,9:00p,MIN,100,UTA,120,,"18,306",,2019,March,Y,9,-9,U,220.5,Thu,UTA2019,18306,0,27
3/14/2019,3,14,2019,2019,7:30p,SAC,120,BOS,126,,"18,624",,2019,March,N,7.5,-7.5,O,227.5,Thu,BOS2019,18624,0,23
3/14/2019,3,14,2019,2019,8:00p,LAL,98,TOR,111,,"19,962",,2019,March,Y,7,-7,U,230.5,Thu,TOR2019,19800,0,23
3/13/2019,3,13,2019,2019,7:30p,DET,74,MIA,108,,"19,600",,2019,March,Y,2.5,-2.5,U,208.5,Wed,MIA2019,19600,0,19
3/13/2019,3,13,2019,2019,7:30p,MEM,111,ATL,132,,"15,169",,2019,March,Y,-1.5,1.5,O,223.5,Wed,ATL2019,16600,0,19
3/13/2019,3,13,2019,2019,7:00p,ORL,90,WAS,100,,"15,107",,2019,March,Y,2,-2,U,226.5,Wed,WAS2019,20356,0,21
3/13/2019,3,13,2019,2019,7:00p,BKN,96,OKC,108,,"18,203",,2019,March,Y,7.5,-7.5,U,232.5,Wed,OKC2019,18203,0,10
3/12/2019,3,12,2019,2019,7:00p,NYK,98,IND,103,,"16,679",,2019,March,N,11,-11,U,208.5,Tue,IND2019,17923,0,19
3/12/2019,3,12,2019,2019,7:00p,CLE,99,PHI,106,,"20,420",,2019,March,N,15,-15,U,224,Tue,PHI2019,20478,0,22
3/12/2019,3,12,2019,2019,8:00p,LAL,123,CHI,107,,"21,359",,2019,March,N,-2,2,O,225.5,Tue,CHI2019,20917,0,24
3/12/2019,3,12,2019,2019,10:30p,MIN,107,DEN,133,,"16,874",,2019,March,Y,9.5,-9.5,O,227,Tue,DEN2019,19520,0,19
3/12/2019,3,12,2019,2019,10:30p,POR,125,LAC,104,,"16,686",,2019,March,N,-3.5,3.5,U,232,Tue,LAC2019,19060,0,19
3/11/2019,3,11,2019,2019,7:30p,DET,75,BKN,103,,"17,732",,2019,March,Y,2.5,-2.5,U,223,Mon,BKN2019,17732,0,6
3/11/2019,3,11,2019,2019,7:00p,TOR,101,CLE,126,,"19,432",,2019,March,Y,-8.5,8.5,O,224,Mon,CLE2019,19432,0,24
3/11/2019,3,11,2019,2019,9:00p,OKC,98,UTA,89,,"18,306",,2019,March,N,3.5,-3.5,U,227,Mon,UTA2019,18306,0,27
3/11/2019,3,11,2019,2019,10:30p,BOS,115,LAC,140,,"19,068",,2019,March,Y,-2,2,O,227.5,Mon,LAC2019,19060,0,19
3/11/2019,3,11,2019,2019,7:00p,SAC,115,WAS,121,,"15,012",,2019,March,Y,2,-2,U,240,Mon,WAS2019,20356,0,21
3/10/2019,3,10,2019,2019,12:00p,CHI,108,DET,131,,"19,356",,2019,March,Y,9,-9,O,214,Sun,DET2019,20332,0,1
3/10/2019,3,10,2019,2019,3:30p,TOR,125,MIA,104,,"19,600",,2019,March,N,2,-2,O,214,Sun,MIA2019,19600,0,19
3/10/2019,3,10,2019,2019,3:30p,IND,89,PHI,106,,"20,636",,2019,March,Y,6,-6,U,218,Sun,PHI2019,20478,0,22
3/10/2019,3,10,2019,2019,8:30p,PHX,115,GSW,111,,"19,596",,2019,March,N,17,-17,U,234,Sun,GSW2019,18064,0,0
3/10/2019,3,10,2019,2019,6:00p,NOP,116,ATL,128,,"14,337",,2019,March,Y,-1,1,O,238,Sun,ATL2019,16600,0,19
3/9/2019,3,9,2019,2019,12:00p,SAC,102,NYK,94,,"19,812",,2019,March,N,-5.5,5.5,U,225.5,Sat,NYK2019,19812,0,50
3/9/2019,3,9,2019,2019,10:00p,PHX,120,POR,127,,"19,851",,2019,March,N,12,-12,O,226.5,Sat,POR2019,19393,0,23
3/9/2019,3,9,2019,2019,9:00p,CHA,114,MIL,131,,"17,996",,2019,March,Y,12,-12,O,228,Sat,MIL2019,17341,0,0
3/9/2019,3,9,2019,2019,7:00p,BKN,114,ATL,112,,"16,527",,2019,March,Y,-4.5,4.5,U,238.5,Sat,ATL2019,16600,0,19
3/8/2019,3,8,2019,2019,8:00p,CLE,110,MIA,126,,"19,600",,2019,March,Y,9,-9,O,214,Fri,MIA2019,19600,0,19
3/8/2019,3,8,2019,2019,7:00p,DAL,106,ORL,111,,"19,196",,2019,March,N,6.5,-6.5,O,214.5,Fri,ORL2019,18846,0,8
3/8/2019,3,8,2019,2019,8:00p,DET,112,CHI,104,,"21,048",,2019,March,N,-4,4,U,219,Fri,CHI2019,20917,0,24
3/8/2019,3,8,2019,2019,7:00p,WAS,111,CHA,112,,"18,144",,2019,March,N,4.5,-4.5,U,234,Fri,CHA2019,19077,0,13
3/8/2019,3,8,2019,2019,10:30p,DEN,105,GSW,122,,"19,596",,2019,March,Y,6.5,-6.5,U,235,Fri,GSW2019,18064,0,0
3/8/2019,3,8,2019,2019,10:30p,OKC,110,LAC,118,,"17,915",,2019,March,Y,2,-2,U,237,Fri,LAC2019,19060,0,19
3/7/2019,3,7,2019,2019,8:00p,IND,98,MIL,117,,"17,884",,2019,March,Y,10,-10,U,223,Thu,MIL2019,17341,0,0
3/7/2019,3,7,2019,2019,10:30p,OKC,129,POR,121,OT,"20,037",,2019,March,N,3.5,-3.5,O,233,Thu,POR2019,19393,0,23
3/6/2019,3,6,2019,2019,7:00p,MIA,91,CHA,84,,"18,137",,2019,March,N,3.5,-3.5,U,215.5,Wed,CHA2019,19077,0,13
3/6/2019,3,6,2019,2019,7:00p,MIN,114,DET,131,,"15,240",,2019,March,Y,4.5,-4.5,O,223,Wed,DET2019,20332,0,1
3/6/2019,3,6,2019,2019,7:30p,CLE,107,BKN,113,,"14,177",,2019,March,N,9.5,-9.5,U,228,Wed,BKN2019,17732,0,6
3/6/2019,3,6,2019,2019,8:00p,PHI,107,CHI,108,,"19,927",,2019,March,Y,-4,4,U,229.5,Wed,CHI2019,20917,0,24
3/6/2019,3,6,2019,2019,7:00p,DAL,123,WAS,132,,"16,867",,2019,March,Y,5.5,-5.5,O,232,Wed,WAS2019,20356,0,21
3/6/2019,3,6,2019,2019,7:30p,SAS,111,ATL,104,,"15,208",,2019,March,N,-5.5,5.5,U,234,Wed,ATL2019,16600,0,19
3/5/2019,3,5,2019,2019,7:00p,CHI,96,IND,105,,"15,753",,2019,March,Y,6.5,-6.5,U,218,Tue,IND2019,17923,0,19
3/5/2019,3,5,2019,2019,7:00p,ORL,106,PHI,114,,"20,379",,2019,March,Y,4,-4,U,222,Tue,PHI2019,20478,0,22
3/5/2019,3,5,2019,2019,10:30p,BOS,128,GSW,95,,"19,596",,2019,March,N,6.5,-6.5,U,228,Tue,GSW2019,18064,0,0
3/5/2019,3,5,2019,2019,8:00p,HOU,107,TOR,95,,"19,800",,2019,March,N,3.5,-3.5,U,228.5,Tue,TOR2019,19800,0,23
3/4/2019,3,4,2019,2019,7:30p,ATL,113,MIA,114,,"19,600",,2019,March,N,10,-10,O,222,Mon,MIA2019,19600,0,19
3/4/2019,3,4,2019,2019,7:30p,DAL,88,BKN,127,,"17,064",,2019,March,Y,5.5,-5.5,U,226.5,Mon,BKN2019,17732,0,6
3/4/2019,3,4,2019,2019,9:00p,NOP,115,UTA,112,,"18,306",,2019,March,N,9.5,-9.5,U,231,Mon,UTA2019,18306,0,27
3/3/2019,3,3,2019,2019,6:00p,ORL,93,CLE,107,,"19,432",,2019,March,Y,-6,6,U,214,Sun,CLE2019,19432,0,24
3/3/2019,3,3,2019,2019,6:00p,TOR,107,DET,112,OT,"19,161",,2019,March,Y,-2,2,O,217,Sun,DET2019,20332,0,1
3/3/2019,3,3,2019,2019,7:00p,MEM,95,OKC,99,,"18,203",,2019,March,N,10,-10,U,218,Sun,OKC2019,18203,0,10
3/3/2019,3,3,2019,2019,1:00p,POR,118,CHA,108,,"18,355",,2019,March,N,-2.5,2.5,O,224.5,Sun,CHA2019,19077,0,13
3/3/2019,3,3,2019,2019,3:30p,HOU,115,BOS,104,,"18,624",,2019,March,N,2,-2,U,225,Sun,BOS2019,18624,0,23
3/3/2019,3,3,2019,2019,3:30p,NYK,107,LAC,128,,"19,068",,2019,March,Y,10,-10,O,225.5,Sun,LAC2019,19060,0,19
3/3/2019,3,3,2019,2019,3:30p,ATL,123,CHI,118,,"20,526",,2019,March,N,4,-4,O,229,Sun,CHI2019,20917,0,24
3/3/2019,3,3,2019,2019,6:00p,MIN,121,WAS,135,,"17,869",,2019,March,Y,1,-1,O,240.5,Sun,WAS2019,20356,0,21
3/2/2019,3,2,2019,2019,7:00p,ORL,117,IND,112,,"17,923",,2019,March,N,3,-3,O,209,Sat,IND2019,17923,0,19
3/2/2019,3,2,2019,2019,5:00p,DET,129,CLE,93,,"19,432",,2019,March,N,-8,8,O,214,Sat,CLE2019,19432,0,24
3/2/2019,3,2,2019,2019,7:30p,BKN,88,MIA,117,,"19,600",,2019,March,Y,2.5,-2.5,U,220.5,Sat,MIA2019,19600,0,19
3/2/2019,3,2,2019,2019,9:00p,MIL,111,UTA,115,,"18,306",,2019,March,N,4.5,-4.5,O,225,Sat,UTA2019,18306,0,27
3/2/2019,3,2,2019,2019,9:00p,NOP,120,DEN,112,,"19,978",,2019,March,N,13.5,-13.5,U,238,Sat,DEN2019,19520,0,19
3/2/2019,3,2,2019,2019,8:30p,GSW,120,PHI,117,,"20,624",,2019,March,Y,-5,5,U,238,Sat,PHI2019,20478,0,22
3/1/2019,3,1,2019,2019,7:30p,CHA,123,BKN,112,,"15,578",,2019,March,N,2.5,-2.5,O,229,Fri,BKN2019,17732,0,6
3/1/2019,3,1,2019,2019,8:00p,POR,117,TOR,119,,"19,800",,2019,March,N,4.5,-4.5,O,229.5,Fri,TOR2019,19800,0,23
3/1/2019,3,1,2019,2019,7:30p,CHI,168,ATL,161,4OT,"15,267",,2019,March,N,1,-1,O,230,Fri,ATL2019,16600,0,19
3/1/2019,3,1,2019,2019,8:00p,WAS,96,BOS,107,,"18,624",,2019,March,Y,10,-10,U,234.5,Fri,BOS2019,18624,0,23
2/28/2019,2,28,2019,2019,7:30p,CLE,125,NYK,118,,"17,573",,2019,February,N,1.5,-1.5,O,221,Thu,NYK2019,19812,0,50
2/28/2019,2,28,2019,2019,7:00p,MIN,115,IND,122,,"17,003",,2019,February,Y,3,-3,O,222,Thu,IND2019,17923,0,19
2/28/2019,2,28,2019,2019,7:00p,GSW,96,ORL,103,,"18,846",,2019,February,Y,-4.5,4.5,U,224,Thu,ORL2019,18846,0,8
2/28/2019,2,28,2019,2019,10:30p,UTA,111,DEN,104,,"19,520",,2019,February,N,7.5,-7.5,U,225,Thu,DEN2019,19520,0,19
2/28/2019,2,28,2019,2019,8:00p,PHI,108,OKC,104,,"18,203",,2019,February,N,3.5,-3.5,U,239,Thu,OKC2019,18203,0,10
2/27/2019,2,27,2019,2019,7:30p,GSW,125,MIA,126,,"19,647",,2019,February,Y,-9.5,9.5,O,225,Wed,MIA2019,19600,0,19
2/27/2019,2,27,2019,2019,8:00p,POR,97,BOS,92,,"18,624",,2019,February,N,2.5,-2.5,U,226,Wed,BOS2019,18624,0,23
2/27/2019,2,27,2019,2019,9:00p,LAC,105,UTA,111,,"18,306",,2019,February,N,10,-10,U,227,Wed,UTA2019,18306,0,27
2/27/2019,2,27,2019,2019,7:00p,HOU,118,CHA,113,,"17,903",,2019,February,P,-5,5,O,227.5,Wed,CHA2019,19077,0,13
2/27/2019,2,27,2019,2019,7:30p,MIN,123,ATL,131,OT,"14,101",,2019,February,Y,-5,5,O,235.5,Wed,ATL2019,16600,0,19
2/27/2019,2,27,2019,2019,7:30p,WAS,125,BKN,116,,"13,683",,2019,February,N,5,-5,O,237.5,Wed,BKN2019,17732,0,6
2/26/2019,2,26,2019,2019,7:30p,ORL,103,NYK,108,,"17,833",,2019,February,Y,-7.5,7.5,U,215,Tue,NYK2019,19812,0,50
2/26/2019,2,26,2019,2019,8:00p,BOS,95,TOR,118,,"19,800",,2019,February,Y,3.5,-3.5,U,226,Tue,TOR2019,19800,0,23
2/26/2019,2,26,2019,2019,10:30p,OKC,112,DEN,121,,"18,378",,2019,February,Y,3.5,-3.5,U,238,Tue,DEN2019,19520,0,19
2/25/2019,2,25,2019,2019,7:00p,IND,109,DET,113,,"15,321",,2019,February,Y,2.5,-2.5,O,212,Mon,DET2019,20332,0,1
2/25/2019,2,25,2019,2019,7:30p,PHX,124,MIA,121,,"19,600",,2019,February,N,8,-8,O,216.5,Mon,MIA2019,19600,0,19
2/25/2019,2,25,2019,2019,8:00p,MIL,117,CHI,106,,"20,936",,2019,February,N,-7.5,7.5,U,223.5,Mon,CHI2019,20917,0,24
2/25/2019,2,25,2019,2019,7:00p,POR,123,CLE,110,,"19,432",,2019,February,N,-9.5,9.5,O,225,Mon,CLE2019,19432,0,24
2/25/2019,2,25,2019,2019,10:30p,DAL,112,LAC,121,,"19,068",,2019,February,Y,3.5,-3.5,O,230,Mon,LAC2019,19060,0,19
2/25/2019,2,25,2019,2019,7:30p,SAS,85,BKN,101,,"13,479",,2019,February,Y,1.5,-1.5,U,233,Mon,BKN2019,17732,0,6
2/25/2019,2,25,2019,2019,7:00p,GSW,121,CHA,110,,"19,419",,2019,February,N,-8.5,8.5,U,233.5,Mon,CHA2019,19077,0,13
2/24/2019,2,24,2019,2019,3:30p,ORL,113,TOR,98,,"19,800",,2019,February,N,7,-7,U,216.5,Sun,TOR2019,19800,0,23
2/24/2019,2,24,2019,2019,7:30p,SAS,118,NYK,130,,"18,019",,2019,February,Y,-9,9,O,226,Sun,NYK2019,19812,0,50
2/24/2019,2,24,2019,2019,5:00p,LAC,96,DEN,123,,"19,956",,2019,February,Y,9,-9,U,235.5,Sun,DEN2019,19520,0,19
2/23/2019,2,23,2019,2019,7:00p,MEM,107,CLE,112,,"19,432",,2019,February,Y,1.5,-1.5,O,209,Sat,CLE2019,19432,0,24
2/23/2019,2,23,2019,2019,7:30p,DET,119,MIA,96,,"19,600",,2019,February,N,3.5,-3.5,O,209.5,Sat,MIA2019,19600,0,19
2/23/2019,2,23,2019,2019,10:00p,DAL,109,UTA,125,,"18,306",,2019,February,Y,11.5,-11.5,O,213.5,Sat,UTA2019,18306,0,27
2/23/2019,2,23,2019,2019,8:00p,BOS,116,CHI,126,,"21,295",,2019,February,Y,-10,10,O,220,Sat,CHI2019,20917,0,24
2/23/2019,2,23,2019,2019,7:00p,IND,119,WAS,112,,"19,648",,2019,February,N,-1,1,O,227,Sat,WAS2019,20356,0,21
2/23/2019,2,23,2019,2019,7:00p,BKN,117,CHA,115,,"19,158",,2019,February,N,3.5,-3.5,O,227.5,Sat,CHA2019,19077,0,13
2/23/2019,2,23,2019,2019,1:00p,POR,130,PHI,115,,"20,619",,2019,February,N,1.5,-1.5,O,230,Sat,PHI2019,20478,0,22
2/23/2019,2,23,2019,2019,8:30p,MIN,128,MIL,140,,"17,972",,2019,February,N,13,-13,O,230.5,Sat,MIL2019,17341,0,0
2/23/2019,2,23,2019,2019,8:30p,HOU,118,GSW,112,,"19,596",,2019,February,N,12,-12,U,231.5,Sat,GSW2019,18064,0,0
2/23/2019,2,23,2019,2019,7:00p,PHX,112,ATL,120,,"15,214",,2019,February,Y,3.5,-3.5,U,233.5,Sat,ATL2019,16600,0,19
2/23/2019,2,23,2019,2019,8:00p,SAC,119,OKC,116,,"18,203",,2019,February,N,6,-6,U,240,Sat,OKC2019,18203,0,10
2/22/2019,2,22,2019,2019,7:00p,CHI,110,ORL,109,,"18,846",,2019,February,N,8,-8,O,217.5,Fri,ORL2019,18846,0,8
2/22/2019,2,22,2019,2019,7:30p,MIN,115,NYK,104,,"19,096",,2019,February,N,-4,4,U,220,Fri,NYK2019,19812,0,50
2/22/2019,2,22,2019,2019,7:30p,DET,125,ATL,122,,"14,067",,2019,February,Y,-5,5,O,221.5,Fri,ATL2019,16600,0,19
2/22/2019,2,22,2019,2019,7:00p,NOP,111,IND,126,,"16,962",,2019,February,Y,5.5,-5.5,O,223,Fri,IND2019,17923,0,19
2/22/2019,2,22,2019,2019,9:30p,UTA,147,OKC,148,2OT,"18,203",,2019,February,N,4,-4,O,226.5,Fri,OKC2019,18203,0,10
2/22/2019,2,22,2019,2019,7:00p,SAS,117,TOR,120,,"20,058",,2019,February,N,8,-8,O,227,Fri,TOR2019,19800,0,23
2/22/2019,2,22,2019,2019,7:00p,WAS,110,CHA,123,,"15,572",,2019,February,Y,5,-5,O,232,Fri,CHA2019,19077,0,13
2/21/2019,2,21,2019,2019,7:00p,MIA,102,PHI,106,,"20,505",,2019,February,N,5.5,-5.5,U,220,Thu,PHI2019,20478,0,22
2/21/2019,2,21,2019,2019,7:00p,PHX,98,CLE,111,,"19,022",,2019,February,Y,1,-1,U,221,Thu,CLE2019,19432,0,24
2/21/2019,2,21,2019,2019,8:00p,BOS,97,MIL,98,,"17,926",,2019,February,N,6,-6,U,227.5,Thu,MIL2019,17341,0,0
2/21/2019,2,21,2019,2019,7:30p,POR,113,BKN,99,,"17,732",,2019,February,N,-2.5,2.5,U,231,Thu,BKN2019,17732,0,6
2/21/2019,2,21,2019,2019,10:30p,SAC,123,GSW,125,,"19,596",,2019,February,N,12.5,-12.5,O,238.5,Thu,GSW2019,18064,0,0
2/14/2019,2,14,2019,2019,7:00p,CHA,89,ORL,127,,"18,846",,2019,February,Y,4,-4,O,215,Thu,ORL2019,18846,0,8
2/14/2019,2,14,2019,2019,7:30p,NYK,106,ATL,91,,"14,179",,2019,February,N,8,-8,U,226,Thu,ATL2019,16600,0,19
2/13/2019,2,13,2019,2019,8:00p,MEM,110,CHI,122,,"19,114",,2019,February,Y,2,-2,O,207,Wed,CHI2019,20917,0,24
2/13/2019,2,13,2019,2019,7:30p,DET,110,BOS,118,,"18,624",,2019,February,Y,3.5,-3.5,O,210.5,Wed,BOS2019,18624,0,23
2/13/2019,2,13,2019,2019,7:00p,MIL,106,IND,97,,"17,311",,2019,February,N,-4.5,4.5,U,219.5,Wed,IND2019,17923,0,19
2/13/2019,2,13,2019,2019,7:30p,PHI,126,NYK,111,,"18,983",,2019,February,N,-9.5,9.5,O,222,Wed,NYK2019,19812,0,50
2/13/2019,2,13,2019,2019,7:00p,BKN,148,CLE,139,3OT,"17,434",,2019,February,N,-7.5,7.5,O,224.5,Wed,CLE2019,19432,0,24
2/13/2019,2,13,2019,2019,7:30p,WAS,120,TOR,129,,"19,800",,2019,February,N,9.5,-9.5,O,232.5,Wed,TOR2019,19800,0,23
2/13/2019,2,13,2019,2019,10:30p,PHX,107,LAC,134,,"17,703",,2019,February,Y,7.5,-7.5,O,232.5,Wed,LAC2019,19060,0,19
2/13/2019,2,13,2019,2019,9:00p,SAC,118,DEN,120,,"17,938",,2019,February,N,7,-7,O,232.5,Wed,DEN2019,19520,0,19
2/13/2019,2,13,2019,2019,10:30p,GSW,107,POR,129,,"19,549",,2019,February,Y,-2,2,O,235,Wed,POR2019,19393,0,23
2/12/2019,2,12,2019,2019,8:00p,BOS,112,PHI,109,,"20,582",,2019,February,N,6.5,-6.5,U,226.5,Tue,PHI2019,20478,0,22
2/12/2019,2,12,2019,2019,10:30p,UTA,108,GSW,115,,"19,596",,2019,February,N,9,-9,U,228.5,Tue,GSW2019,18064,0,0
2/12/2019,2,12,2019,2019,7:30p,LAL,113,ATL,117,,"16,824",,2019,February,Y,-5.5,5.5,U,239.5,Tue,ATL2019,16600,0,19
2/11/2019,2,11,2019,2019,7:00p,NYK,104,CLE,107,,"19,432",,2019,February,Y,1.5,-1.5,O,209.5,Mon,CLE2019,19432,0,24
2/11/2019,2,11,2019,2019,9:00p,MIA,87,DEN,103,,"18,378",,2019,February,Y,9.5,-9.5,U,212.5,Mon,DEN2019,19520,0,19
2/11/2019,2,11,2019,2019,7:00p,CHA,90,IND,99,,"15,734",,2019,February,Y,5,-5,U,214.5,Mon,IND2019,17923,0,19
2/11/2019,2,11,2019,2019,7:00p,WAS,112,DET,121,,"15,246",,2019,February,Y,6,-6,O,224.5,Mon,DET2019,20332,0,1
2/11/2019,2,11,2019,2019,7:30p,BKN,125,TOR,127,,"19,800",,2019,February,N,10,-10,O,227.5,Mon,TOR2019,19800,0,23
2/11/2019,2,11,2019,2019,8:00p,MIL,112,CHI,99,,"18,833",,2019,February,N,-11,11,U,227.5,Mon,CHI2019,20917,0,24
2/11/2019,2,11,2019,2019,8:00p,POR,111,OKC,120,,"18,203",,2019,February,Y,4.5,-4.5,U,232,Mon,OKC2019,18203,0,10
2/10/2019,2,10,2019,2019,8:30p,MIA,118,GSW,120,,"19,596",,2019,February,N,13.5,-13.5,O,221.5,Sun,GSW2019,18064,0,0
2/10/2019,2,10,2019,2019,7:30p,ORL,124,ATL,108,,"13,370",,2019,February,N,-1.5,1.5,O,224.5,Sun,ATL2019,16600,0,19
2/10/2019,2,10,2019,2019,3:30p,LAL,120,PHI,143,,"20,683",,2019,February,Y,6.5,-6.5,O,235,Sun,PHI2019,20478,0,22
2/9/2019,2,9,2019,2019,7:00p,CLE,90,IND,105,,"17,923",,2019,February,Y,14,-14,U,211,Sat,IND2019,17923,0,19
2/9/2019,2,9,2019,2019,7:30p,TOR,104,NYK,99,,"18,886",,2019,February,Y,-13.5,13.5,U,215,Sat,NYK2019,19812,0,50
